season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2022,D Padikkal,Rajasthan Royals,239,182,131.32,21,12,18.13,70,38.46,0.48851436463098546,0.2677222256089765,0.3178110533822744,0.5948474669870252,0.41572087666653124,0.4954461397685245,middle,D Padikkal,2022,96392829.937,0.5139865071835072
2025,V Suryavanshi,Rajasthan Royals,101,40,252.5,6,10,40.0,8,20.0,0.1918890549386037,0.7037406366567084,0.6450467773955423,0.31481255000920505,0.43068028042516293,0.5104055435271562,middle,V Suryavanshi,2025,11544500.000000002,4.421200948738846
2018,KK Nair,Punjab Kings,196,151,129.8,12,8,13.25,43,28.48,0.36749986538165036,0.24770717811087356,0.24231184823525287,0.43195113284438863,0.33038418881675524,0.4101094519187485,middle,KK Nair,2018,83571385.12799999,0.49072951380501206
2022,TH David,Mumbai Indians,72,40,180.0,8,3,27.5,11,27.5,0.1353693357912868,0.4285708947343254,0.455039701487597,0.386888449219646,0.2504969875069173,0.33022225060891053,middle,TH David,2022,102611722.191,0.32181727736158594
2024,SD Hope,Delhi Capitals,79,45,175.56,2,7,20.0,12,26.67,0.15777227094316398,0.39101795466684736,0.3208549099894144,0.43150482305582716,0.22139322054130284,0.3011184836432961,middle,SD Hope,2024,8315975.625,3.6209640001595855
2018,Shakib Al Hasan,Sunrisers Hyderabad,150,132,113.64,15,2,12.88,45,34.09,0.2827532338211637,0.17257571350422035,0.23551410607875026,0.5473478384955057,0.21560855462484596,0.2953338177268392,middle,Shakib Al Hasan,2018,29846923.259999998,0.989495014793157
2018,Shakib Al Hasan,Sunrisers Hyderabad,150,132,113.64,15,2,12.88,45,34.09,0.2827532338211637,0.17257571350422035,0.23551410607875026,0.5473478384955057,0.21560855462484596,0.2953338177268392,middle,Shakib Al Hasan,2018,2984692.326,9.89495014793157
2017,RA Tripathi,Lucknow Super Giants,79,62,127.42,6,4,16.13,22,35.48,0.15108157082424958,0.2690714800181834,0.32160136615786594,0.5727995483815487,0.15134706422011812,0.2310723273221114,middle,RA Tripathi,2017,1559800.2096000002,14.8142259438065
2023,MA Agarwal,Sunrisers Hyderabad,110,82,134.15,7,4,13.41,17,20.73,0.21195431307047044,0.24885166222854682,0.22041767862698264,0.2716218731687224,0.23397811021659246,0.3137033733185857,middle,MA Agarwal,2023,97604605.91475,0.321402223162072
2016,SR Watson,Royal Challengers Bengaluru,123,97,126.8,9,8,17.53,43,44.33,0.25964433701456074,0.25892303944782424,0.3376411817578097,0.7474259106491127,0.2034354356677353,0.2831606987697286,middle,SR Watson,2016,155456707.9905,0.18214762323863995
2022,SN Thakur,Delhi Capitals,51,41,124.39,4,2,14.63,14,34.15,0.09096187707491751,0.24482408926882313,0.2665516864272447,0.5130679627372621,0.09691347317857749,0.17663873628057075,middle,SN Thakur,2022,133706183.46100001,0.13210962403402496
2025,VR Iyer,Kolkata Knight Riders,91,70,130.0,9,2,15.71,25,35.71,0.1731393810432443,0.18848017409949858,0.22652223617471645,0.6242202774331322,0.11551594881276185,0.19524121191475513,middle,VR Iyer,2025,249256250.00000003,0.07832951507324494
2022,MK Lomror,Royal Challengers Bengaluru,44,33,133.33,4,1,15.15,7,21.21,0.07615939083612773,0.2743636764089345,0.2741673638034205,0.2675397063586228,0.14456214708054205,0.2242874101825353,middle,MK Lomror,2022,11815895.2826,1.8981838008738896
2025,F du Plessis,Delhi Capitals,43,37,116.22,3,1,10.81,11,29.73,0.08314094634551934,0.13051862982163448,0.14209365437224442,0.5064444524811854,0.032798186401117604,0.11252344950311087,middle,F du Plessis,2025,20990000.000000004,0.5360812267894752
2018,KA Pollard,Mumbai Indians,94,63,149.21,8,6,22.22,25,39.68,0.17958342148665812,0.3379486216761667,0.4071111648401949,0.6623331476915386,0.19400692712190776,0.27373219022390105,middle,KA Pollard,2018,80586692.802,0.33967418280392264
2022,DA Warner,Delhi Capitals,163,108,150.93,14,7,19.44,27,25.0,0.32780165689555374,0.3325176734632923,0.3369967021568713,0.3394525418821964,0.3615054596103657,0.44123072271235897,middle,DA Warner,2022,77736153.175,0.5676004081640859
2022,MS Wade,Gujarat Titans,41,41,100.0,4,0,9.76,15,36.59,0.06981546816236073,0.1642345444872443,0.1952279386926747,0.5593654082986129,0.032295243954874236,0.1120205070568675,middle,MS Wade,2022,29850682.8192,0.3752694962971358
2020,AJ Finch,Royal Challengers Bengaluru,50,48,104.17,3,2,10.42,19,39.58,0.08669996625281019,0.17037122954766967,0.22242065658510787,0.6215226007149017,0.04065095304059027,0.12037621614258354,middle,AJ Finch,2020,61132383.1932,0.19691072039863394
