season,team,ROI_bat_pp,ROI_bat_mid,ROI_bat_death,ROI_bowl_pp,ROI_bowl_mid,ROI_bowl_death,batting_ROI,bowling_ROI,overall_ROI
2025,Lucknow Super Giants,2.4232415667818006,0.8544445343697976,0.7293340927318742,7.33990589102338,10.259890736398917,5.324974261933268,1.3356733979611575,7.641590296451855,4.4886318472065065
2025,Mumbai Indians,3.7642012009223773,1.2018306962328256,1.1272922754849843,11.28875184372899,15.000896228193445,10.147984929773596,2.0311080575467293,12.145877667232009,7.088492862389369
2025,Punjab Kings,2.5656290597013456,0.8542048290332437,0.959003234559904,9.233806437600167,10.62531969287364,11.17001204464312,1.459612374431498,10.343046058372309,5.901329216401903
2025,Rajasthan Royals,4.153273520323048,2.5764361071829147,7.948072767075773,2.5880418287553013,3.2254807658784843,2.3240857082954887,4.892594131527246,2.712536100976425,3.8025651162518352
2025,Royal Challengers Bengaluru,2.0661939432407377,0.5382026566968042,2.0898181541304828,2.6709387058610243,2.8516675912695892,2.5965207324132424,1.5647382513560082,2.7063756765146185,2.135556963935313
2025,Sunrisers Hyderabad,13.115542216752756,7.054368806698815,5.942908971623754,7.32854495518847,8.795707991736807,4.497540120104532,8.704273331691775,6.873931022343268,7.789102177017522
2013,Lucknow Super Giants,,0.1844485309587604,,0.8864956779971176,0.9286324717568598,0.6528766787675104,0.1844485309587604,0.8226682761738292,0.5035584035662948
2013,Royal Challengers Bengaluru,,0.4018755533900019,1.7747972438829631,3.3491629188487244,3.430925314475417,1.4974193943299512,1.0883363986364825,2.759169209218031,1.9237528039272567
2013,Sunrisers Hyderabad,,0.48776283202990756,0.951417247646599,1.2389675743800046,2.000683176079896,1.168537912753309,0.7195900398382533,1.4693962210710698,1.0944931304546617
2015,Royal Challengers Bengaluru,,1.2018790929016012,4.411682467822072,2.3063118137868726,2.498917572210727,2.1322541612484818,2.8067807803618363,2.3124945157486936,2.559637648055265
2015,Sunrisers Hyderabad,,1.1339572146017254,2.193681814736716,3.0022497812803968,4.700504599248939,2.4272123272436614,1.6638195146692207,3.376655569257666,2.5202375419634433
2016,Mumbai Indians,,1.247391911106964,1.3312816034666823,1.8498899245923108,3.395849568557759,1.3536021568716885,1.289336757286823,2.199780550007253,1.744558653647038
2016,Royal Challengers Bengaluru,,6.020896420925328,13.145322956719063,16.107183271252616,25.272150707046052,9.546446462227793,9.583109688822196,16.975260146842153,13.279184917832175
2016,Sunrisers Hyderabad,,0.3362573331744148,4.281207150994915,3.71389960292275,5.891104809938956,3.863780621654791,2.3087322420846648,4.489595011505499,3.399163626795082
2017,Delhi Capitals,,0.0377527564282023,3.107485169417442,1.283247106033955,2.731936123837537,1.539209961312827,1.572618962922822,1.8514643970614397,1.7120416799921307
2017,Kolkata Knight Riders,,11.926714236252907,13.589589863055146,1.709156147832558,2.2608725502670612,1.575791162974516,12.758152049654026,1.8486066203580451,7.303379335006035
