season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI,ROI_z
2025,Abhishek Sharma,Sunrisers Hyderabad,129,57,226.32,10,10,35.09,13,22.81,0.2443881418456099,0.5936221149444818,0.5604458923649019,0.3701553707642168,0.4116552522799694,0.4913805153819627,middle,Abhishek Sharma,2025,3148500.0000000005,15.60681325653367,0.38261725420884835
2025,Abhishek Sharma,Sunrisers Hyderabad,129,57,226.32,10,10,35.09,13,22.81,0.2443881418456099,0.5936221149444818,0.5604458923649019,0.3701553707642168,0.4116552522799694,0.4913805153819627,middle,Abhishek Sharma,2025,39881000.00000001,1.232116836042132,0.030206625332277505
2022,A Badoni,Lucknow Super Giants,75,72,104.17,6,2,11.11,29,40.28,0.1417132584650538,0.1780130767438734,0.2149994088039004,0.6293808075286884,0.0838982500502475,0.1636235131522407,middle,A Badoni,2022,2487556.9016,6.577679209950852,0.16125864499111703
2025,Ishan Kishan,Sunrisers Hyderabad,166,105,158.1,12,9,20.0,24,22.86,0.3137619352584395,0.3066746148983361,0.3004403210589216,0.3711401184644839,0.32887197319514,0.4085972362971333,middle,Ishan Kishan,2025,118068750.0,0.3460672161745874,0.008484197628813661
2022,RK Singh,Kolkata Knight Riders,61,58,105.17,5,1,10.34,22,37.93,0.1121082859874743,0.1813172811219619,0.2037223480737939,0.5847910546314858,0.0678680718150296,0.1475933349170229,middle,RK Singh,2022,6840781.479400001,2.1575507909655998,0.052894600959602744
2022,RK Singh,Kolkata Knight Riders,61,58,105.17,5,1,10.34,22,37.93,0.1121082859874743,0.1813172811219619,0.2037223480737939,0.5847910546314858,0.0678680718150296,0.1475933349170229,middle,RK Singh,2022,2487556.9016,5.933264675155398,0.14546015263890752
2018,PP Shaw,Delhi Capitals,56,32,175.0,4,3,21.88,6,18.75,0.1095753345453864,0.457852116243344,0.400864590966652,0.231806757445927,0.2588274692134573,0.3385527323154506,middle,PP Shaw,2018,17908153.956,1.8904948725997568,0.046347447448774115
2025,DA Miller,Lucknow Super Giants,80,66,121.21,8,1,13.64,20,30.3,0.152514739758349,0.1515076070311077,0.1908554679438762,0.5176705762642305,0.1021010522519406,0.1818263153539339,middle,DA Miller,2025,78712500.00000001,0.2310005594460014,0.00566321889825492
2023,Tilak Varma,Mumbai Indians,200,147,136.05,12,13,17.01,54,36.73,0.3864178238556088,0.2579909876099288,0.2931494515928065,0.6314492514091845,0.3188715954041902,0.3985968585061834,middle,Tilak Varma,2023,2366172.2646,16.845639874557737,0.4129883768229264
2025,DP Conway,Chennai Super Kings,71,46,154.35,4,4,17.39,9,19.57,0.1356400332525255,0.290901335432299,0.2554691785069926,0.3063437197869078,0.1856075189757271,0.2653327820777204,middle,DP Conway,2025,65593750.00000001,0.4045092437583159,0.009916964700279885
2019,R Parag,Rajasthan Royals,99,90,110.0,12,1,14.44,35,38.89,0.1440501029281742,0.167261250092853,0.2752204698836746,0.6362999383700387,0.0932025636731224,0.1729278267751157,middle,R Parag,2019,2888505.106,5.98675856296429,0.14677161091895236
2023,RR Rossouw,Delhi Capitals,131,91,143.96,9,7,17.58,33,36.26,0.2526624655870027,0.2960394422239975,0.3046653156457285,0.6208793221733709,0.2276990038312729,0.3074242669332662,middle,RR Rossouw,2023,54421962.0858,0.5648900832509318,0.013848867736838933
2025,N Rana,Rajasthan Royals,115,74,155.41,13,4,22.97,20,27.03,0.2181385983921068,0.2953599157613655,0.3516143798249097,0.4532680766667613,0.2427881140737247,0.322513377175718,middle,N Rana,2025,44079000.00000001,0.7316712656269834,0.017937681833958666
2016,Sachin Baby,Royal Challengers Bengaluru,46,36,127.78,3,1,11.11,10,27.78,0.0951959589464801,0.262928155422273,0.2244829151932167,0.4279371924537247,0.1143443583317644,0.1940696214337576,middle,Sachin Baby,2016,1636386.3998999998,11.859645218612016,0.2907515336314255
2018,BA Stokes,Rajasthan Royals,146,115,126.96,10,4,12.17,29,25.22,0.2753839615115561,0.2345033811131695,0.2224697900487046,0.3648935106656646,0.2621734394198037,0.341898702521797,middle,BA Stokes,2018,186543270.375,0.1832811775168799,0.004493328633910268
