season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2019,BA Stokes,Rajasthan Royals,59,40,147.5,4,3,17.5,10,25.0,0.17610264698360104,0.2929965560894452,0.2745605133628621,0.5061046564247167,0.16730668707057536,0.4860636853878837,death,,,,
2018,R Ashwin,Kings XI Punjab,68,43,158.14,4,4,18.6,11,25.58,0.19423694432812919,0.3105215510170948,0.2979720893732606,0.5484729246673627,0.1806527879160838,0.49940978623339216,death,R Ashwin,2018.0,113418308.388,0.15928009373766802
2020,Ishan Kishan,Mumbai Indians,71,29,244.83,2,8,34.48,5,17.24,0.2098397324061687,0.679821974423286,0.5855253882247324,0.3705518703901665,0.5352196414479311,0.8539766397652395,death,,,,
2025,Shashank Singh,Punjab Kings,202,100,202.0,17,11,28.0,18,18.0,0.7667034995948724,0.4439149199413332,0.3982118726169515,0.38341008988157216,0.801419785479021,1.1201767837963295,death,,,,
2020,MP Stoinis,Delhi Capitals,99,55,180.0,10,4,25.45,9,16.36,0.31710063576521025,0.41861621446036007,0.41447089920275465,0.35610438147997253,0.4448881330111857,0.763645131328494,death,MP Stoinis,2020.0,66689872.5744,0.6670999896046634
2025,R Parag,Rajasthan Royals,44,25,176.0,2,4,24.0,9,36.0,0.07841285791311196,0.35622650626491964,0.33711557300697925,0.6704185817205353,0.073810778676829,0.39256777699413736,death,,,,
2023,YBK Jaiswal,Rajasthan Royals,39,14,278.57,5,3,57.14,5,35.71,0.08317629104748657,0.712915653913895,0.8469892294439504,0.6708416419689235,0.4087589718405525,0.7275159701578608,death,,,,
2022,Q de Kock,Lucknow Super Giants,54,17,317.65,5,4,52.94,1,5.88,0.15003988771402318,0.8966865346146272,0.8402191773189588,0.21317633416903875,0.7351703970066042,1.0539273953239126,death,Q de Kock,2022.0,83955045.429,0.8756714897240225
2022,Kuldeep Yadav,Delhi Capitals,43,35,122.86,3,2,14.29,12,34.29,0.10718291386730415,0.18525376574542038,0.1942433623783681,0.6123567222376515,-0.008296466214996634,0.3104605321023117,death,Kuldeep Yadav,2022.0,2487556.9016,-0.33351865075570075
2022,Kuldeep Yadav,Delhi Capitals,43,35,122.86,3,2,14.29,12,34.29,0.10718291386730415,0.18525376574542038,0.1942433623783681,0.6123567222376515,-0.008296466214996634,0.3104605321023117,death,Kuldeep Yadav,2022.0,24875569.016000003,-0.03335186507557007
2017,DA Miller,Kings XI Punjab,29,19,152.63,2,2,21.05,8,42.11,0.06231999335223539,0.3287905057442762,0.3583377280345639,0.796743408979964,0.0030552023723099397,0.3218122006896183,death,,,,
2019,AR Patel,Delhi Capitals,81,51,158.82,8,3,21.57,12,23.53,0.2411481484550009,0.3352221390650948,0.3463156887234075,0.4802924586393953,0.2723073114578123,0.5910643097751207,death,AR Patel,2019.0,72212627.65,0.37709098854237894
2016,STR Binny,Royal Challengers Bangalore,35,19,184.21,2,3,26.32,6,31.58,0.09748562649225322,0.43760474738589367,0.440242804941636,0.666594536331509,0.16222590183663654,0.4809829001539449,death,STR Binny,2016.0,32727727.998,0.49568336013593794
2013,KV Sharma,Sunrisers Hyderabad,31,27,114.81,1,1,7.41,7,25.93,0.0649129642156711,0.19832286858578196,0.13932243211899603,0.4948508345294942,-0.0050517985106710295,0.31370519980663736,death,,,,
2015,SR Watson,Rajasthan Royals,33,14,235.71,3,2,35.71,1,7.14,0.0677220082150638,0.634408347164195,0.570922600496514,0.18963683962819844,0.4668038244518234,0.7855608227691318,death,,,,
