id,name,country,age,height,role,bat_style,bowl_style,t20_no,t20_runs,t20_avg,t20_sr,t20_50,t20_4s,t20_6s,ipl_no,ipl_runs,ipl_avg,ipl_sr,ipl_50,ipl_4s,ipl_6s,t20_wkts,t20_bowl_econ,t20_bowl_avg,t20_bowl_sr,ipl_wkts,ipl_bowl_econ,ipl_bowl_avg,ipl_bowl_sr,team,year,price
227,KP Pietersen,england,35.0,6.4,batsman,right-handed-bat,right-arm-offbreak,5,1176,37.94,141.52,7,119,32,8,1001,35.75,134.73,4,91,40,1,10.6,53.0,30.0,7,7.41,30.71,24.86,Sunrisers Hyderabad,2015,20000000
50,KP Pietersen,england,34.0,6.4,batsman,right-handed-bat,right-arm-offbreak,5,1176,37.94,141.52,7,119,32,8,1001,35.75,134.73,4,91,40,1,10.6,53.0,30.0,7,7.41,30.71,24.86,Delhi Capitals,2014,90000000
385,M Vijay,india,34.0,,batsman,right-handed-bat,right-arm-offbreak,0,169,18.78,109.75,0,13,8,5,2619,25.93,121.88,13,247,91,0,4.5,0.0,0.0,0,8.17,0.0,0.0,Chennai Super Kings,2018,20000000
194,M Vijay,india,31.0,,batsman,right-handed-bat,right-arm-offbreak,0,169,18.78,109.75,0,13,8,5,2619,25.93,121.88,13,247,91,0,4.5,0.0,0.0,0,8.17,0.0,0.0,Punjab Kings,2015,30000000
51,M Vijay,india,30.0,,batsman,right-handed-bat,right-arm-offbreak,0,169,18.78,109.75,0,13,8,5,2619,25.93,121.88,13,247,91,0,4.5,0.0,0.0,0,8.17,0.0,0.0,Delhi Capitals,2014,50000000
1170,Mohammed Shami,india,35.0,,bowler,right-handed-bat,right-arm-fast,3,7,3.5,70.0,0,0,1,12,74,5.69,93.68,0,6,2,27,8.95,28.19,18.89,127,8.44,26.86,19.1,Sunrisers Hyderabad,2025,100000000
127,DH Yagnik,india,31.0,,wk-batsman,left-handed-bat,,0,0,0.0,0.0,0,0,0,7,170,17.0,124.09,0,23,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2014,3000000
727,Mohammed Shami,india,32.0,,bowler,right-handed-bat,right-arm-fast,3,7,3.5,70.0,0,0,1,12,74,5.69,93.68,0,6,2,27,8.95,28.19,18.89,127,8.44,26.86,19.1,Gujarat Titans,2022,62500000
543,Mohammed Shami,india,29.0,,bowler,right-handed-bat,right-arm-fast,3,7,3.5,70.0,0,0,1,12,74,5.69,93.68,0,6,2,27,8.95,28.19,18.89,127,8.44,26.86,19.1,Punjab Kings,2019,48000000
405,Mohammed Shami,india,28.0,,bowler,right-handed-bat,right-arm-fast,3,7,3.5,70.0,0,0,1,12,74,5.69,93.68,0,6,2,27,8.95,28.19,18.89,127,8.44,26.86,19.1,Delhi Capitals,2018,30000000
52,Mohammed Shami,india,24.0,,bowler,right-handed-bat,right-arm-fast,3,7,3.5,70.0,0,0,1,12,74,5.69,93.68,0,6,2,27,8.95,28.19,18.89,127,8.44,26.86,19.1,Delhi Capitals,2014,42500000
432,MK Tiwary,india,33.0,,batsman,right-handed-bat,right-arm-legbreak,0,15,15.0,88.24,0,0,0,26,1695,28.73,116.98,7,156,40,0,0.0,0.0,0.0,1,11.86,83.0,42.0,Punjab Kings,2018,10000000
363,MK Tiwary,india,32.0,,batsman,right-handed-bat,right-arm-legbreak,0,15,15.0,88.24,0,0,0,26,1695,28.73,116.98,7,156,40,0,0.0,0.0,0.0,1,11.86,83.0,42.0,Lucknow Super Giants,2017,5000000
55,MK Tiwary,india,29.0,,batsman,right-handed-bat,right-arm-legbreak,0,15,15.0,88.24,0,0,0,26,1695,28.73,116.98,7,156,40,0,0.0,0.0,0.0,1,11.86,83.0,42.0,Delhi Capitals,2014,28000000
463,JP Duminy,south africa,34.0,,batting-allrounder,left-handed-bat,right-arm-offbreak,25,1934,38.68,126.25,11,138,71,26,2029,39.78,124.03,14,126,79,21,7.76,28.52,22.05,23,7.38,36.26,29.48,Mumbai Indians,2018,10000000
57,JP Duminy,south africa,30.0,,batting-allrounder,left-handed-bat,right-arm-offbreak,25,1934,38.68,126.25,11,138,71,26,2029,39.78,124.03,14,126,79,21,7.76,28.52,22.05,23,7.38,36.26,29.48,Delhi Capitals,2014,22000000
58,LRPL Taylor,new zealand,30.0,,batsman,right-handed-bat,right-arm-offbreak,19,1909,25.45,122.38,7,122,71,14,1017,25.43,123.73,3,66,46,0,0.0,0.0,0.0,0,12.0,0.0,0.0,Delhi Capitals,2014,20000000
175,RG Sharma,india,29.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,6,66,4.71,88.0,0,5,3,3,7.64,18.67,14.67,40,7.02,27.15,23.2,Chennai Super Kings,2015,3000000
59,RG Sharma,india,28.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,6,66,4.71,88.0,0,5,3,3,7.64,18.67,14.67,40,7.02,27.15,23.2,Delhi Capitals,2014,19000000
946,MA Agarwal,india,32.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,4,2665,22.78,133.25,13,264,98,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2023,82500000
433,MA Agarwal,india,27.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,4,2665,22.78,133.25,13,264,98,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2018,10000000
60,MA Agarwal,india,23.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,4,2665,22.78,133.25,13,264,98,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2014,16000000
230,LR Shukla,india,34.0,,batting-allrounder,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,7,405,15.0,115.72,0,33,15,0,0.0,0.0,0.0,15,8.54,29.8,20.93,Sunrisers Hyderabad,2015,3000000
61,LR Shukla,india,33.0,,batting-allrounder,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,7,405,15.0,115.72,0,33,15,0,0.0,0.0,0.0,15,8.54,29.8,20.93,Delhi Capitals,2014,15000000
826,JDS Neesham,new zealand,32.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,21,944,22.48,154.51,0,72,51,1,92,10.22,98.93,0,6,2,39,9.1,27.64,18.23,8,9.28,41.75,27.0,Rajasthan Royals,2022,15000000
659,JDS Neesham,new zealand,31.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,21,944,22.48,154.51,0,72,51,1,92,10.22,98.93,0,6,2,39,9.1,27.64,18.23,8,9.28,41.75,27.0,Mumbai Indians,2021,5000000
596,JDS Neesham,new zealand,30.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,21,944,22.48,154.51,0,72,51,1,92,10.22,98.93,0,6,2,39,9.1,27.64,18.23,8,9.28,41.75,27.0,Punjab Kings,2020,5000000
198,JDS Neesham,new zealand,25.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,21,944,22.48,154.51,0,72,51,1,92,10.22,98.93,0,6,2,39,9.1,27.64,18.23,8,9.28,41.75,27.0,Kolkata Knight Riders,2015,5000000
62,JDS Neesham,new zealand,24.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,21,944,22.48,154.51,0,72,51,1,92,10.22,98.93,0,6,2,39,9.1,27.64,18.23,8,9.28,41.75,27.0,Delhi Capitals,2014,10000000
63,WD Parnell,south africa,25.0,,bowler,left-handed-bat,left-arm-fast-medium,13,174,17.4,96.67,0,13,4,4,65,6.5,81.25,0,4,1,59,8.3,25.64,18.54,35,7.78,26.77,20.66,Delhi Capitals,2014,10000000
772,S Nadeem,india,33.0,,bowler,right-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,8,39,2.79,44.83,0,2,0,0,0.0,0.0,0.0,48,7.56,37.17,29.48,Lucknow Super Giants,2022,5000000
402,S Nadeem,india,29.0,,bowler,right-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,8,39,2.79,44.83,0,2,0,0,0.0,0.0,0.0,48,7.56,37.17,29.48,Delhi Capitals,2018,32000000
64,S Nadeem,india,25.0,,bowler,right-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,8,39,2.79,44.83,0,2,0,0,0.0,0.0,0.0,48,7.56,37.17,29.48,Delhi Capitals,2014,8500000
850,S Kaul,india,32.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,8,20,5.0,55.56,0,1,0,4,8.69,21.0,14.5,58,8.63,29.98,20.84,Royal Challengers Bengaluru,2022,7500000
514,S Kaul,india,28.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,8,20,5.0,55.56,0,1,0,4,8.69,21.0,14.5,58,8.63,29.98,20.84,Sunrisers Hyderabad,2018,38000000
233,S Kaul,india,25.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,8,20,5.0,55.56,0,1,0,4,8.69,21.0,14.5,58,8.63,29.98,20.84,Sunrisers Hyderabad,2015,1000000
65,S Kaul,india,24.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,8,20,5.0,55.56,0,1,0,4,8.69,21.0,14.5,58,8.63,29.98,20.84,Delhi Capitals,2014,4500000
66,R Shukla,india,24.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,3,19,19.0,82.61,0,2,0,0,0.0,0.0,0.0,5,10.4,41.6,24.0,Delhi Capitals,2014,4000000
1064,J Yadav,india,35.0,,bowling-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,40,10.0,111.12,0,2,1,0,0.0,0.0,0.0,8,6.85,55.63,48.75,Gujarat Titans,2025,7500000
738,J Yadav,india,32.0,,bowling-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,40,10.0,111.12,0,2,1,0,0.0,0.0,0.0,8,6.85,55.63,48.75,Gujarat Titans,2022,17000000
414,J Yadav,india,28.0,,bowling-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,40,10.0,111.12,0,2,1,0,0.0,0.0,0.0,8,6.85,55.63,48.75,Delhi Capitals,2018,5000000
67,J Yadav,india,24.0,,bowling-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,40,10.0,111.12,0,2,1,0,0.0,0.0,0.0,8,6.85,55.63,48.75,Delhi Capitals,2014,1000000
68,BR Sharath,india,21.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2014,1000000
580,Mukesh Kumar,united states of america,28.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,4,172,24.57,96.09,0,12,0,0,0,0.0,0.0,0,0,0,6,8.64,20.17,14.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2019,2000000
69,Mukesh Kumar,united states of america,23.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,4,172,24.57,96.09,0,12,0,0,0,0.0,0.0,0,0,0,6,8.64,20.17,14.0,0,0.0,0.0,0.0,Delhi Capitals,2014,1000000
444,MG Johnson,australia,37.0,6.20109,bowler,left-handed-bat,left-arm-fast,7,109,10.9,114.74,0,8,3,17,167,12.85,101.83,0,10,7,38,7.29,20.97,17.26,61,8.29,27.9,20.2,Kolkata Knight Riders,2018,20000000
357,MG Johnson,australia,36.0,6.20109,bowler,left-handed-bat,left-arm-fast,7,109,10.9,114.74,0,8,3,17,167,12.85,101.83,0,10,7,38,7.29,20.97,17.26,61,8.29,27.9,20.2,Mumbai Indians,2017,20000000
70,MG Johnson,australia,33.0,6.20109,bowler,left-handed-bat,left-arm-fast,7,109,10.9,114.74,0,8,3,17,167,12.85,101.83,0,10,7,38,7.29,20.97,17.26,61,8.29,27.9,20.2,Punjab Kings,2014,65000000
71,GJ Bailey,australia,32.0,5.84018,batsman,right-handed-bat,right-arm-medium,7,473,24.89,136.71,2,37,20,10,663,24.56,121.88,2,59,19,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2014,32500000
72,V Sehwag,india,36.0,,batsman,right-handed-bat,right-arm-offbreak,0,394,21.89,145.39,2,43,16,5,2728,27.56,155.45,16,334,106,0,20.0,0.0,0.0,6,10.37,39.17,22.67,Punjab Kings,2014,32000000
810,R Dhawan,india,32.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,1,1,0.0,50.0,0,0,0,13,210,19.09,112.3,0,18,7,1,10.5,42.0,24.0,25,8.08,35.64,26.48,Punjab Kings,2022,5500000
349,R Dhawan,india,27.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,1,1,0.0,50.0,0,0,0,13,210,19.09,112.3,0,18,7,1,10.5,42.0,24.0,25,8.08,35.64,26.48,Kolkata Knight Riders,2017,5500000
73,R Dhawan,india,24.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,1,1,0.0,50.0,0,0,0,13,210,19.09,112.3,0,18,7,1,10.5,42.0,24.0,25,8.08,35.64,26.48,Punjab Kings,2014,30000000
730,WP Saha,india,38.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,24,2934,24.25,127.57,13,296,87,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2022,19000000
582,WP Saha,india,35.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,24,2934,24.25,127.57,13,296,87,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2019,12000000
513,WP Saha,india,34.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,24,2934,24.25,127.57,13,296,87,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2018,50000000
74,WP Saha,india,30.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,24,2934,24.25,127.57,13,296,87,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2014,22000000
638,CA Pujara,india,33.0,,batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,3,390,20.53,99.75,1,50,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2021,5000000
75,CA Pujara,india,26.0,,batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,3,390,20.53,99.75,1,50,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2014,19000000
76,BE Hendricks,south africa,24.0,,bowler,left-handed-bat,left-arm-fast-medium,2,18,6.0,78.27,0,0,1,2,1,1.0,33.34,0,0,0,25,9.2,25.08,16.36,9,9.4,26.11,16.67,Punjab Kings,2014,18000000
77,L Balaji,india,33.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,7,36,4.5,73.47,0,2,1,10,7.56,12.1,9.6,76,8.05,26.7,19.91,Punjab Kings,2014,18000000
808,Sandeep Sharma,india,29.0,,bowler,right-handed-bat,right-arm-fast-medium,1,1,0.0,100.0,0,0,0,21,54,9.0,77.15,0,4,0,1,10.43,73.0,42.0,137,7.89,27.07,20.6,Punjab Kings,2022,5000000
516,Sandeep Sharma,india,25.0,,bowler,right-handed-bat,right-arm-fast-medium,1,1,0.0,100.0,0,0,0,21,54,9.0,77.15,0,4,0,1,10.43,73.0,42.0,137,7.89,27.07,20.6,Sunrisers Hyderabad,2018,30000000
80,Sandeep Sharma,india,21.0,,bowler,right-handed-bat,right-arm-fast-medium,1,1,0.0,100.0,0,0,0,21,54,9.0,77.15,0,4,0,1,10.43,73.0,42.0,137,7.89,27.07,20.6,Punjab Kings,2014,8500000
896,Mandeep Singh,india,32.0,,batsman,right-handed-bat,right-arm-medium,1,87,43.5,119.18,1,11,1,16,1706,20.8,122.92,6,176,38,0,0.0,0.0,0.0,0,13.0,0.0,0.0,Kolkata Knight Riders,2023,5000000
716,Mandeep Singh,india,31.0,,batsman,right-handed-bat,right-arm-medium,1,87,43.5,119.18,1,11,1,16,1706,20.8,122.92,6,176,38,0,0.0,0.0,0.0,0,13.0,0.0,0.0,Delhi Capitals,2022,11000000
504,Mandeep Singh,india,27.0,,batsman,right-handed-bat,right-arm-medium,1,87,43.5,119.18,1,11,1,16,1706,20.8,122.92,6,176,38,0,0.0,0.0,0.0,0,13.0,0.0,0.0,Royal Challengers Bengaluru,2018,14000000
81,Mandeep Singh,india,23.0,,batsman,right-handed-bat,right-arm-medium,1,87,43.5,119.18,1,11,1,16,1706,20.8,122.92,6,176,38,0,0.0,0.0,0.0,0,13.0,0.0,0.0,Punjab Kings,2014,8000000
532,AR Patel,india,25.0,,bowling-allrounder,left-handed-bat,left-arm-orthodox,15,535,18.45,139.33,1,41,23,36,1653,21.47,130.88,3,107,79,71,7.3,22.13,18.18,123,7.28,30.55,25.2,Delhi Capitals,2019,50000000
82,AR Patel,india,20.0,,bowling-allrounder,left-handed-bat,left-arm-orthodox,15,535,18.45,139.33,1,41,23,36,1653,21.47,130.88,3,107,79,71,7.3,22.13,18.18,123,7.28,30.55,25.2,Punjab Kings,2014,7500000
952,SN Thakur,india,33.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,3,69,23.0,181.58,0,5,4,12,307,12.28,138.92,1,27,13,33,9.15,23.39,15.33,94,9.23,30.52,19.85,Chennai Super Kings,2024,40000000
710,SN Thakur,india,31.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,3,69,23.0,181.58,0,5,4,12,307,12.28,138.92,1,27,13,33,9.15,23.39,15.33,94,9.23,30.52,19.85,Delhi Capitals,2022,107500000
384,SN Thakur,india,27.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,3,69,23.0,181.58,0,5,4,12,307,12.28,138.92,1,27,13,33,9.15,23.39,15.33,94,9.23,30.52,19.85,Chennai Super Kings,2018,26000000
83,SN Thakur,india,23.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,3,69,23.0,181.58,0,5,4,12,307,12.28,138.92,1,27,13,33,9.15,23.39,15.33,94,9.23,30.52,19.85,Punjab Kings,2014,2000000
485,Arshdeep Singh,india,30.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,4,36,9.0,76.6,0,2,1,0,0.0,0.0,0.0,18,9.07,34.61,22.89,Rajasthan Royals,2018,3000000
84,Arshdeep Singh,india,26.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,4,36,9.0,76.6,0,2,1,0,0.0,0.0,0.0,18,9.07,34.61,22.89,Punjab Kings,2014,2000000
85,Sandeep Sharma,india,21.0,,bowler,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,5,5.0,166.67,0,1,0,0,0.0,0.0,0.0,4,8.68,41.25,28.5,Punjab Kings,2014,1000000
86,JH Kallis,south africa,39.0,5.11,batting-allrounder,right-handed-bat,right-arm-fast-medium,4,666,35.05,119.36,5,56,20,11,2427,28.55,109.23,17,255,44,12,7.24,27.75,23.0,65,7.9,35.28,26.8,Kolkata Knight Riders,2014,55000000
688,RV Uthappa,india,37.0,,wk-batsman,right-handed-bat,right-arm-medium,2,249,24.9,118.01,1,26,6,17,4952,27.51,130.36,27,481,182,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2022,20000000
611,RV Uthappa,india,35.0,,wk-batsman,right-handed-bat,right-arm-medium,2,249,24.9,118.01,1,26,6,17,4952,27.51,130.36,27,481,182,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2020,30000000
439,RV Uthappa,india,33.0,,wk-batsman,right-handed-bat,right-arm-medium,2,249,24.9,118.01,1,26,6,17,4952,27.51,130.36,27,481,182,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2018,64000000
87,RV Uthappa,india,29.0,,wk-batsman,right-handed-bat,right-arm-medium,2,249,24.9,118.01,1,26,6,17,4952,27.51,130.36,27,481,182,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2014,50000000
519,YK Pathan,india,36.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,5,236,18.15,146.59,0,11,17,44,3204,29.13,142.98,13,262,158,13,8.62,33.69,23.46,42,7.4,33.69,27.31,Sunrisers Hyderabad,2018,19000000
88,YK Pathan,india,32.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,5,236,18.15,146.59,0,11,17,44,3204,29.13,142.98,13,262,158,13,8.62,33.69,23.46,42,7.4,33.69,27.31,Kolkata Knight Riders,2014,32500000
892,Shakib Al Hasan,bangladesh,36.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,16,2551,23.19,121.25,13,258,53,12,793,19.83,124.49,2,73,21,149,6.81,20.91,18.42,63,7.44,29.19,23.56,Kolkata Knight Riders,2023,15000000
649,Shakib Al Hasan,bangladesh,34.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,16,2551,23.19,121.25,13,258,53,12,793,19.83,124.49,2,73,21,149,6.81,20.91,18.42,63,7.44,29.19,23.56,Kolkata Knight Riders,2021,32000000
518,Shakib Al Hasan,bangladesh,31.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,16,2551,23.19,121.25,13,258,53,12,793,19.83,124.49,2,73,21,149,6.81,20.91,18.42,63,7.44,29.19,23.56,Sunrisers Hyderabad,2018,20000000
89,Shakib Al Hasan,bangladesh,27.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,16,2551,23.19,121.25,13,258,53,12,793,19.83,124.49,2,73,21,149,6.81,20.91,18.42,63,7.44,29.19,23.56,Kolkata Knight Riders,2014,28000000
90,M Morkel,south africa,30.0,,bowler,left-handed-bat,right-arm-fast,5,22,7.33,122.23,0,3,1,12,126,11.45,140.0,0,11,5,47,7.51,25.34,20.26,77,7.69,27.13,21.16,Kolkata Knight Riders,2014,28000000
446,Ashwani Kumar,india,34.0,,bowler,right-handed-bat,right-arm-fast-medium,1,2,0.0,50.0,0,0,0,18,310,11.07,113.14,0,21,9,10,7.84,24.7,18.9,105,8.39,28.25,20.2,Kolkata Knight Riders,2018,10000000
91,Ashwani Kumar,india,30.0,,bowler,right-handed-bat,right-arm-fast-medium,1,2,0.0,50.0,0,0,0,18,310,11.07,113.14,0,21,9,10,7.84,24.7,18.9,105,8.39,28.25,20.2,Kolkata Knight Riders,2014,28000000
969,UT Yadav,india,37.0,,bowler,right-handed-bat,right-arm-fast,1,22,22.0,104.77,0,2,0,31,208,9.9,103.49,0,16,9,12,9.33,23.33,15.0,144,8.49,29.98,21.18,Gujarat Titans,2024,58000000
750,UT Yadav,india,35.0,,bowler,right-handed-bat,right-arm-fast,1,22,22.0,104.77,0,2,0,31,208,9.9,103.49,0,16,9,12,9.33,23.33,15.0,144,8.49,29.98,21.18,Kolkata Knight Riders,2022,20000000
645,UT Yadav,india,34.0,,bowler,right-handed-bat,right-arm-fast,1,22,22.0,104.77,0,2,0,31,208,9.9,103.49,0,16,9,12,9.33,23.33,15.0,144,8.49,29.98,21.18,Delhi Capitals,2021,10000000
495,UT Yadav,india,31.0,,bowler,right-handed-bat,right-arm-fast,1,22,22.0,104.77,0,2,0,31,208,9.9,103.49,0,16,9,12,9.33,23.33,15.0,144,8.49,29.98,21.18,Royal Challengers Bengaluru,2018,42000000
92,UT Yadav,india,27.0,,bowler,right-handed-bat,right-arm-fast,1,22,22.0,104.77,0,2,0,31,208,9.9,103.49,0,16,9,12,9.33,23.33,15.0,144,8.49,29.98,21.18,Kolkata Knight Riders,2014,26000000
608,CA Lynn,australia,30.0,,batsman,right-handed-bat,left-arm-orthodox,1,291,19.4,131.68,0,28,14,3,1329,34.08,140.64,10,132,66,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2020,20000000
437,CA Lynn,australia,28.0,,batsman,right-handed-bat,left-arm-orthodox,1,291,19.4,131.68,0,28,14,3,1329,34.08,140.64,10,132,66,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2018,96000000
93,CA Lynn,australia,24.0,,batsman,right-handed-bat,left-arm-orthodox,1,291,19.4,131.68,0,28,14,3,1329,34.08,140.64,10,132,66,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2014,13000000
1015,PJ Cummins,australia,31.0,6.29952,bowler,right-handed-bat,right-arm-fast,12,158,10.53,118.8,0,11,7,15,515,19.81,149.71,3,33,34,66,7.44,23.58,19.0,63,8.75,30.52,20.94,Sunrisers Hyderabad,2024,205000000
746,PJ Cummins,australia,29.0,6.29952,bowler,right-handed-bat,right-arm-fast,12,158,10.53,118.8,0,11,7,15,515,19.81,149.71,3,33,34,66,7.44,23.58,19.0,63,8.75,30.52,20.94,Kolkata Knight Riders,2022,72500000
599,PJ Cummins,australia,27.0,6.29952,bowler,right-handed-bat,right-arm-fast,12,158,10.53,118.8,0,11,7,15,515,19.81,149.71,3,33,34,66,7.44,23.58,19.0,63,8.75,30.52,20.94,Kolkata Knight Riders,2020,155000000
455,PJ Cummins,australia,25.0,6.29952,bowler,right-handed-bat,right-arm-fast,12,158,10.53,118.8,0,11,7,15,515,19.81,149.71,3,33,34,66,7.44,23.58,19.0,63,8.75,30.52,20.94,Mumbai Indians,2018,54000000
324,PJ Cummins,australia,24.0,6.29952,bowler,right-handed-bat,right-arm-fast,12,158,10.53,118.8,0,11,7,15,515,19.81,149.71,3,33,34,66,7.44,23.58,19.0,63,8.75,30.52,20.94,Delhi Capitals,2017,45000000
94,PJ Cummins,australia,21.0,6.29952,bowler,right-handed-bat,right-arm-fast,12,158,10.53,118.8,0,11,7,15,515,19.81,149.71,3,33,34,66,7.44,23.58,19.0,63,8.75,30.52,20.94,Kolkata Knight Riders,2014,10000000
95,RN ten Doeschate,netherlands,34.0,5.11,batting-allrounder,right-handed-bat,right-arm-fast-medium,10,533,41.0,132.92,3,27,19,8,326,23.29,138.73,1,26,15,13,7.0,18.85,16.15,2,7.23,47.0,39.0,Kolkata Knight Riders,2014,10000000
457,SA Yadav,india,28.0,,batsman,right-handed-bat,right-arm-offbreak,11,2598,38.21,167.08,21,237,146,23,3594,32.09,145.33,24,385,130,2,5.0,2.5,3.0,0,8.0,0.0,0.0,Mumbai Indians,2018,32000000
96,SA Yadav,india,24.0,,batsman,right-handed-bat,right-arm-offbreak,11,2598,38.21,167.08,21,237,146,23,3594,32.09,145.33,24,385,130,2,5.0,2.5,3.0,0,8.0,0.0,0.0,Kolkata Knight Riders,2014,7000000
97,AD Russell,west indies,26.0,,bowling-allrounder,right-handed-bat,right-arm-fast,24,1063,22.15,164.05,3,63,89,20,2484,29.22,174.93,11,170,209,60,9.27,30.68,19.85,115,9.36,23.01,14.76,Kolkata Knight Riders,2014,6000000
98,MS Bisla,india,30.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,1,798,21.0,113.68,4,93,23,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2014,6000000
99,Virat Singh,india,22.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,10,8.71,29.6,20.4,Kolkata Knight Riders,2014,4000000
440,Kuldeep Yadav,india,22.0,,bowler,left-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2,9.33,42.0,27.0,Kolkata Knight Riders,2018,58000000
