season,player,team,wickets,balls,economy,dot_balls,dot_pct,boundaries_conceded,boundary_pct_conceded,wickets_z,economy_z,dot_pct_z,boundary_pct_conceded_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2016,AS Rajpoot,Kolkata Knight Riders,1,12,10.5,1,8.33,2,16.67,0.11605058023805889,0.36350741764450056,0.19451796152585904,0.27404647589505643,0.004814348988528866,0.6188436475675623,death,,,,
2022,KR Sen,Rajasthan Royals,3,37,13.78,10,27.03,14,37.84,0.17385652250314176,0.44651891220179746,0.3707348708699057,0.4300401175799187,0.06438564486098974,0.6784149434400232,death,,,,
2013,JDP Oram,Royal Challengers Bengaluru,0,12,8.5,4,33.33,3,25.0,0.03839363807293146,0.3272541263981208,0.4181145578485978,0.371160864703289,-0.059225085506258504,0.5548042130727749,death,JDP Oram,2013.0,6156619.23094,-0.9619741498487303
2018,BCJ Cutting,Punjab Kings,0,6,11.0,0,0.0,1,16.67,0.020126526528841268,0.39081571966955075,0.13257216970683605,0.28324708291001904,-0.17133897203551332,0.44269032654352014,death,BCJ Cutting,2018.0,32831615.586,-0.5218718877440054
2013,NLTC Perera,Lucknow Super Giants,1,6,5.0,4,66.67,1,16.67,0.09432140278411502,0.20782739932146801,0.7171447748390243,0.2893081448316538,0.18670213344979644,0.8007314320288299,death,NLTC Perera,2013.0,83114359.61769001,0.2246328243501967
2022,RP Meredith,Mumbai Indians,4,42,10.14,13,30.95,8,19.05,0.22701911790988286,0.3236775857994343,0.4075897610192702,0.25775012099406974,0.2560095345526107,0.8700388331316442,death,RP Meredith,2022.0,12437784.508000001,2.058321032881258
2022,K Rabada,Punjab Kings,9,66,9.36,28,42.42,14,21.21,0.49283209494358815,0.29735444442749925,0.5154279217369261,0.27755567674848347,0.6916680381409154,1.3056973367199487,death,K Rabada,2022.0,115049506.699,0.6011916591267985
2022,Rashid Khan,Royal Challengers Bengaluru,1,6,8.0,1,16.67,1,16.67,0.06753133168965963,0.25145768511233063,0.2733326611894424,0.23592733270911392,0.011935522033655735,0.6259648206126892,death,,,,
2015,Sandeep Sharma,Royal Challengers Bengaluru,1,6,12.0,1,16.67,1,16.67,0.09522719101617114,0.4207933336085019,0.28350828336106865,0.2640007366390484,-0.01962428290253801,0.5944050156764954,death,,,,
2015,R Ashwin,Chennai Super Kings,1,6,5.0,3,50.0,0,0.0,0.09522719101617114,0.17602706865305762,0.6158488907466075,0.09875811504514659,0.22755719177347192,0.8415864903525053,death,,,,
2023,TU Deshpande,Chennai Super Kings,9,114,12.47,31,27.19,34,29.82,0.45317796481210104,0.43438564595357254,0.3886512236582744,0.4025827745733149,0.5018332235622104,1.115862522141244,death,,,,
2018,Rashid Khan,Sunrisers Hyderabad,3,60,7.6,26,43.33,11,18.33,0.20897526959358148,0.2699778690447177,0.5407477786317746,0.2998670895957254,0.2777359634832999,0.8917652620623333,death,Rashid Khan,2018.0,134311154.67,0.2067854782171235
2024,RJ Gleeson,Chennai Super Kings,0,11,10.36,3,27.27,2,18.18,0.0,0.29583678946213526,0.37707630961676997,0.21580595667898653,-0.06995360990351908,0.5440756886755144,death,,,,
2019,SP Narine,Royal Challengers Bengaluru,1,12,8.0,5,41.67,1,8.33,0.07299501625697159,0.2739506188994502,0.5265505094252753,0.17431504989428478,0.10558291468497447,0.7196122132640079,death,,,,
2023,KK Ahmed,Royal Challengers Bengaluru,1,12,12.0,3,25.0,3,25.0,0.07962783673408091,0.41471621262593833,0.3639454190612888,0.34527096922285944,-0.04084239499772517,0.5731869035813083,death,,,,
2017,S Kaul,Punjab Kings,1,6,9.0,1,16.67,1,16.67,0.10303796550864269,0.3373641838209329,0.2857788662990982,0.29290928476692946,0.017472149194241504,0.631501447773275,death,,,,
2024,KH Pandya,Lucknow Super Giants,0,18,9.67,3,16.67,3,16.67,0.0,0.2660207162880437,0.2305046601141018,0.19788147952908175,-0.09662133233971147,0.517407966239322,death,,,,
2018,CR Woakes,Royal Challengers Bengaluru,3,24,13.25,8,33.33,8,33.33,0.20897526959358148,0.4707819443477491,0.44654616106312955,0.4500478729003011,0.1240996131001211,0.7381289116791545,death,CR Woakes,2018.0,110433616.06199999,0.11237485244569796
2022,S Dube,Chennai Super Kings,0,6,25.0,0,0.0,4,66.67,0.014368736282918574,0.8251671765519389,0.11660536047773154,0.6943892714686908,-0.4818489394936855,0.13218035908534792,death,,,,
