season,player,team,wickets,balls,economy,dot_balls,dot_pct,boundaries_conceded,boundary_pct_conceded,wickets_z,economy_z,dot_pct_z,boundary_pct_conceded_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2022,Fazalhaq Farooqi,Sunrisers Hyderabad,1,24,6.75,10,41.67,3,12.5,0.07860384638948006,0.26317014072663025,0.45068689153000574,0.18729036752549835,0.084068693174807,0.737145761769713,powerplay,Fazalhaq Farooqi,2022,6218892.254000001,11.853329044181137
2022,HR Shokeen,Mumbai Indians,1,36,7.0,22,61.11,7,19.44,0.07860384638948006,0.27461232075822284,0.6609425471897923,0.28121085816932057,0.12264020172818227,0.7757172703230882,powerplay,HR Shokeen,2022,2487556.9016,31.183900550140013
2022,HV Patel,Royal Challengers Bengaluru,1,36,6.0,14,38.89,4,11.11,0.07860384638948006,0.22884360063185236,0.42061946752104445,0.16847920297291724,0.0959739689300238,0.7490510375249297,powerplay,HV Patel,2022,133706183.46100001,0.5602216876853838
2022,J Suchith,Sunrisers Hyderabad,1,30,8.8,11,36.67,4,13.33,0.07860384638948006,0.3569960169856897,0.3966087907944639,0.1985229334094137,0.018685811647831646,0.6717628802427377,powerplay,J Suchith,2022,2487556.9016,27.00492518626042
2022,JD Unadkat,Mumbai Indians,0,36,7.67,18,50.0,6,16.67,0.013027955327505461,0.30527736324289106,0.5407810073554183,0.24372386118324166,-0.019607218660210174,0.6334698499346958,powerplay,JD Unadkat,2022,16169119.8604,3.9177757070509136
2022,JO Holder,Lucknow Super Giants,1,66,10.0,24,36.36,17,25.76,0.07860384638948006,0.41191848113733426,0.39325594854886026,0.366740757429977,-0.04342483790578437,0.6096522306891217,powerplay,JO Holder,2022,108830614.44500001,0.5601844975314579
2022,JR Hazlewood,Royal Challengers Bengaluru,7,150,6.88,77,51.33,26,17.33,0.4720591927613277,0.2691200743430584,0.5551657821510725,0.25265578104274056,0.689547330407236,1.342624399002142,powerplay,JR Hazlewood,2022,96392829.937,1.3928674984224954
2022,K Gowtham,Lucknow Super Giants,0,12,11.0,5,41.67,5,41.67,0.013027955327505461,0.45768720126370477,0.45068689153000574,0.5820541588915348,-0.19050643195989944,0.4625706366350065,powerplay,K Gowtham,2022,11194006.0572,4.132306470724844
2022,K Rabada,Punjab Kings,10,156,8.38,72,46.15,35,22.44,0.6687868659472513,0.33777315453261414,0.49914086978905114,0.3218104938943157,0.9196738838124221,1.5727509524073282,powerplay,K Rabada,2022,115049506.699,1.3670210308002984
2022,Kartik Tyagi,Sunrisers Hyderabad,0,12,14.0,4,33.33,5,41.67,0.013027955327505461,0.5949933616428161,0.3604846195031219,0.5820541588915348,-0.2862201937575203,0.3668568748373857,powerplay,Kartik Tyagi,2022,49751138.032000005,0.7373838857744779
