season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2025,R Parag,Rajasthan Royals,245,152,161.18,17,15,21.05,44,28.95,0.46188435903177855,0.3196297350997746,0.3185321600165941,0.4910823883570184,0.43088636208727044,0.5106116251892637,middle,,,,
2014,KK Nair,Rajasthan Royals,147,99,148.48,16,4,20.2,28,28.28,0.27182464488137453,0.37863734607427885,0.4140667685024105,0.3977921893613081,0.3343058355556037,0.41403109865759696,middle,KK Nair,2014.0,14527637.87775,2.3011713147642148
2023,YBK Jaiswal,Rajasthan Royals,184,131,140.46,18,7,19.08,35,26.72,0.3554020886049176,0.2792038428372415,0.33497022104815505,0.4063322478974954,0.3538104183652385,0.43353568146723176,middle,,,,
2023,WP Saha,Gujarat Titans,75,58,129.31,8,0,13.79,12,20.69,0.14410739220958327,0.22557043336228985,0.22809492132893064,0.27072230472312125,0.17443156709751548,0.25415683019950874,middle,,,,
2025,MK Pandey,Kolkata Knight Riders,74,53,139.62,4,4,15.09,15,28.3,0.1412649354211334,0.22894389368970564,0.21583943602828115,0.4782806682535459,0.12920686999876546,0.2089321331007587,middle,,,,
2017,RV Uthappa,Kolkata Knight Riders,247,130,190.0,19,17,27.69,26,20.0,0.5476260232358661,0.5514648608100287,0.5494239178917403,0.2777832328584006,0.6578684138383695,0.7375936769403627,middle,,,,
2022,Q de Kock,Lucknow Super Giants,177,120,147.5,16,6,18.33,30,25.0,0.3574066293731333,0.32118425244644877,0.32074016006541894,0.3394525418821965,0.3785381028690858,0.45826336597107903,middle,Q de Kock,2022.0,83955045.429,0.45088189868137457
2020,D Padikkal,Royal Challengers Bangalore,181,140,129.29,13,5,12.86,36,25.71,0.38598616314991047,0.29339141231037996,0.2745999370933598,0.3641901971159979,0.3788883022085147,0.45861356531050795,middle,,,,
2017,DA Miller,Kings XI Punjab,48,52,92.31,2,2,7.69,21,40.38,0.07790967781972512,0.11063697059661595,0.15526725399230376,0.6661832658275064,-0.006664368932275649,0.0730608941697176,middle,,,,
2015,PA Patel,Mumbai Indians,93,59,157.63,10,3,22.03,15,25.42,0.17244362903959715,0.403918700755191,0.42678955421502546,0.3391027329324078,0.27666787771475854,0.3563931408167518,middle,,,,
2016,BB McCullum,Gujarat Lions,81,66,122.73,8,2,15.15,18,27.27,0.16994522170469856,0.2422895475947565,0.29569154399710385,0.4180919207751962,0.1841629662865673,0.26388822938856055,middle,,,,
2013,KV Sharma,Sunrisers Hyderabad,44,45,97.78,4,1,11.11,21,46.67,0.08594546768891105,0.16769242799256617,0.25606433515915183,0.7569000976127267,0.018896950058183704,0.09862221316017696,middle,,,,
2015,SR Watson,Rajasthan Royals,129,75,172.0,9,8,22.67,17,22.67,0.26383202786275023,0.47489605186105177,0.4399093973081364,0.2804528891862366,0.3854257394728957,0.46515100257488895,middle,,,,
2020,DJ Hooda,Kings XI Punjab,42,35,120.0,1,2,8.57,11,31.43,0.068422946594972,0.2478954928093617,0.18285849718335948,0.4703143029981702,0.07161584395582399,0.15134110705781723,middle,,,,
2025,Sameer Rizvi,Delhi Capitals,75,50,150.0,6,4,20.0,13,26.0,0.14313990281066932,0.27260433125169614,0.30044032105892154,0.43298227404125866,0.16978483102757685,0.2495100941295701,middle,Sameer Rizvi,2025.0,9970250.000000002,1.702914480856316
2020,GJ Maxwell,Kings XI Punjab,62,69,89.86,3,0,4.35,23,33.33,0.11411549573956747,0.1002908626951861,0.0926140038453172,0.5055653171898008,0.03878939273131307,0.11851465583330632,middle,,,,
2016,KA Pollard,Mumbai Indians,105,73,143.84,7,7,19.18,29,39.73,0.2212018590246198,0.32856301516681125,0.36672391381880315,0.6586254209996392,0.21715009033357197,0.2968753534355652,middle,,,,
2020,S Dhawan,Delhi Capitals,255,173,147.4,23,4,15.61,27,15.61,0.5550485949849137,0.382081520185885,0.33340855242028306,0.17680322693943498,0.5899843971398661,0.6697096602418593,middle,,,,
2016,DR Smith,Gujarat Lions,113,72,156.94,10,7,23.61,24,33.33,0.23828740479792687,0.3821007899272999,0.44480664292801597,0.5350769136612414,0.2872061066698864,0.3669313697718796,middle,DR Smith,2016.0,37636887.1977,0.7630973974049522
2025,MP Stoinis,Punjab Kings,45,32,140.63,2,4,18.75,13,40.63,0.0868908811245912,0.23319216362589157,0.27890241753788275,0.7211194511394162,0.05102694726713375,0.130752210369127,middle,MP Stoinis,2025.0,115445000.00000001,0.044200222848225335
2023,LS Livingstone,Punjab Kings,168,105,160.0,12,10,20.95,26,24.76,0.32438635335422633,0.3731945891278742,0.37275033644984684,0.3622533940630388,0.37356684789910494,0.4532921110010982,middle,,,,
2025,RK Singh,Kolkata Knight Riders,103,85,121.18,7,4,12.94,31,36.47,0.19563898971767554,0.15138142079537953,0.17879424197209443,0.6391884424771923,0.10984677791173472,0.189572041013728,middle,,,,
2020,AB de Villiers,Royal Challengers Bangalore,218,158,137.97,17,6,14.56,43,27.22,0.4705173790674121,0.3358999786471764,0.3109543538409124,0.39220547681566226,0.46093367225313264,0.5406589353551259,middle,,,,
2016,Sachin Baby,Royal Challengers Bangalore,46,36,127.78,3,1,11.11,10,27.78,0.09519595894648011,0.2629281554222731,0.22448291519321673,0.4279371924537248,0.11434435833176443,0.19406962143375767,middle,Sachin Baby,2016.0,1636386.3998999998,6.987613581899241
2021,KH Pandya,Mumbai Indians,84,79,106.33,5,3,10.13,32,40.51,0.1823984013505578,0.18339320006890628,0.21403638078306175,0.6559463261151605,0.11255469203469837,0.1922799551366916,middle,,,,
