season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI,ROI_z
2022,RK Singh,Kolkata Knight Riders,99,49,202.04,11,5,32.65,11,22.45,0.3253638716324191,0.4744433886165318,0.501102766319099,0.4459964337923021,0.46944504799301,0.7882020463103184,death,RK Singh,2022,2487556.9016,31.68578961162037,0.6063903342480892
2025,DA Miller,Lucknow Super Giants,73,53,137.74,5,3,15.09,12,22.64,0.2047446845509034,0.2271896329087818,0.201023565625766,0.4573945011111715,0.1547398333383749,0.4734968316556833,death,DA Miller,2025,78712500.00000001,0.6015522714380602,0.008854603400062628
2015,CH Morris,Rajasthan Royals,76,42,180.95,3,5,19.05,5,11.9,0.2827965800428874,0.4135700272253283,0.3009026297954416,0.2792734409480403,0.4115836902063904,0.7303406885236988,death,CH Morris,2015,24437467.2178,2.988610407185431,0.054741285840126885
2023,Tilak Varma,Mumbai Indians,87,41,212.2,8,6,34.15,13,31.71,0.280671609483168,0.4966411018180526,0.5096216385511162,0.6066914590074515,0.3830677464579149,0.7018247447752233,death,Tilak Varma,2023,2366172.2646,29.66076288168589,0.5674630215456477
2019,R Parag,Rajasthan Royals,59,29,203.45,5,4,31.03,7,24.14,0.176102646983601,0.5016998571042505,0.5130979882100807,0.4910036427543926,0.3492599855002731,0.6680169838175816,death,R Parag,2019,2888505.106,23.126737163454457,0.44185872280751676
2023,RR Rossouw,Delhi Capitals,40,16,250.0,3,3,37.5,2,12.5,0.0872907768482299,0.619816905181362,0.5587813353536822,0.298610205334982,0.4279313925413768,0.7466883908586852,death,RR Rossouw,2023,54421962.0858,1.3720350429142545,0.023665678895381202
2016,Sachin Baby,Royal Challengers Bengaluru,73,38,192.11,6,4,26.32,9,23.68,0.2992241334713446,0.4760324560181739,0.4402428049416361,0.4998403616317332,0.4095322316159602,0.7282892299332686,death,Sachin Baby,2016,1636386.3998999998,44.50594492705235,0.8528335971840982
2015,AD Mathews,Delhi Capitals,104,58,179.31,9,5,24.14,12,20.69,0.4228451384424004,0.4069561695792411,0.3833997276867057,0.444799853889513,0.4788541722937474,0.7976111706110558,death,AD Mathews,2015,130915002.9525,0.6092587958772409,0.009002746771336893
2025,Abdul Samad,Lucknow Super Giants,77,43,179.07,4,6,23.26,8,18.6,0.2221697640871505,0.3665804843413269,0.3258127575791344,0.3929770396095376,0.301579064870309,0.6203360631876174,death,Abdul Samad,2025,44079000.00000001,1.407327895795316,0.024344117308046895
2025,KL Rahul,Delhi Capitals,64,32,200.0,6,4,31.25,5,15.63,0.1655382555943474,0.4371696573508398,0.447852616050054,0.3456206384561087,0.3471229625834706,0.665879960900779,death,KL Rahul,2025,146930000.0,0.4531953725588913,0.006002722331598522
