season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct
2015,Sandeep Sharma,Punjab Kings,7,9,77.78,1,0,11.11,5,55.56
2020,R Parag,Rajasthan Royals,39,40,97.50,1,1,5.00,11,27.50
2017,HM Amla,Punjab Kings,169,117,144.44,11,8,16.24,28,23.93
2019,P Simran Singh,Punjab Kings,1,6,16.67,0,0,0.00,5,83.33
2023,SN Khan,Delhi Capitals,28,35,80.00,1,0,2.86,13,37.14
2016,BCJ Cutting,Sunrisers Hyderabad,8,7,114.29,1,0,14.29,3,42.86
2024,Q de Kock,Lucknow Super Giants,97,69,140.58,11,3,20.29,20,28.99
2017,NV Ojha,Sunrisers Hyderabad,40,32,125.00,2,1,9.38,10,31.25
2019,V Shankar,Sunrisers Hyderabad,152,129,117.83,3,8,8.53,37,28.68
2023,R Shepherd,Lucknow Super Giants,0,1,0.00,0,0,0.00,1,100.00
2022,Anuj Rawat,Royal Challengers Bengaluru,35,24,145.83,2,2,16.67,5,20.83
2023,AU Rashid,Sunrisers Hyderabad,18,12,150.00,1,1,16.67,5,41.67
2016,AT Rayudu,Mumbai Indians,160,128,125.00,8,8,12.50,36,28.13
2014,KM Jadhav,Delhi Capitals,21,20,105.00,0,1,5.00,4,20.00
2013,CM Gautam,Delhi Capitals,29,20,145.00,2,1,15.00,5,25.00
2018,M Ashwin,Royal Challengers Bengaluru,1,2,50.00,0,0,0.00,1,50.00
2025,PJ Cummins,Sunrisers Hyderabad,16,22,72.73,2,0,9.09,11,50.00
2019,R Tewatia,Delhi Capitals,5,7,71.43,1,0,14.29,4,57.14
2022,SS Prabhudessai,Royal Challengers Bengaluru,46,34,135.29,6,1,20.59,13,38.24
2022,JD Unadkat,Mumbai Indians,4,6,66.67,0,0,0.00,3,50.00
2020,SA Yadav,Mumbai Indians,256,190,134.74,28,5,17.37,57,30.00
2025,G Coetzee,Gujarat Titans,5,5,100.00,1,0,20.00,3,60.00
2018,AM Rahane,Rajasthan Royals,105,97,108.25,8,0,8.25,21,21.65
2014,MK Pandey,Kolkata Knight Riders,221,187,118.18,16,5,11.23,55,29.41
2015,GJ Maxwell,Punjab Kings,87,55,158.18,7,6,23.64,20,36.36
2021,PJ Cummins,Kolkata Knight Riders,48,19,252.63,3,5,42.11,6,31.58
2025,Musheer Khan,Punjab Kings,0,3,0.00,0,0,0.00,3,100.00
2018,MP Stoinis,Punjab Kings,33,29,113.79,1,2,10.34,10,34.48
2013,IK Pathan,Delhi Capitals,68,92,73.91,3,0,3.26,38,41.30
2017,Mandeep Singh,Royal Challengers Bengaluru,76,81,93.83,3,2,6.17,27,33.33
2021,N Rana,Kolkata Knight Riders,204,166,122.89,11,11,13.25,55,33.13
2018,HV Patel,Delhi Capitals,30,22,136.36,1,2,13.64,5,22.73
2020,D Padikkal,Royal Challengers Bengaluru,181,140,129.29,13,5,12.86,36,25.71
2016,JA Morkel,Lucknow Super Giants,2,3,66.67,0,0,0.00,1,33.33
2025,MR Marsh,Lucknow Super Giants,270,157,171.97,27,13,25.48,34,21.66
2014,F du Plessis,Chennai Super Kings,160,149,107.38,8,1,6.04,38,25.50
2024,AK Markram,Sunrisers Hyderabad,122,101,120.79,6,2,7.92,21,20.79
2021,D Padikkal,Royal Challengers Bengaluru,127,103,123.30,7,6,12.62,30,29.13
2016,MC Henriques,Sunrisers Hyderabad,75,62,120.97,6,2,12.90,21,33.87
2013,A Ashish Reddy,Sunrisers Hyderabad,24,17,141.18,2,0,11.76,2,11.76
2013,MEK Hussey,Chennai Super Kings,345,238,144.96,30,10,16.81,51,21.43
2016,Harbhajan Singh,Mumbai Indians,41,51,80.39,4,0,7.84,27,52.94
2016,MK Pandey,Kolkata Knight Riders,174,124,140.32,10,7,13.71,22,17.74
2017,Yuvraj Singh,Sunrisers Hyderabad,158,123,128.46,17,5,17.89,49,39.84
2013,KD Karthik,Mumbai Indians,275,215,127.91,30,4,15.81,66,30.70
2021,AD Russell,Kolkata Knight Riders,92,67,137.31,6,7,19.40,29,43.28
2025,YBK Jaiswal,Rajasthan Royals,168,116,144.83,14,6,17.24,28,24.14
2023,AS Roy,Kolkata Knight Riders,0,1,0.00,0,0,0.00,1,100.00
2015,D Wiese,Royal Challengers Bengaluru,39,31,125.81,2,1,9.68,6,19.35
2020,TK Curran,Rajasthan Royals,41,41,100.00,2,0,4.88,12,29.27
2013,Sachin Baby,Rajasthan Royals,3,7,42.86,0,0,0.00,4,57.14
2021,RD Gaikwad,Chennai Super Kings,252,158,159.49,23,9,20.25,36,22.78
2018,RK Singh,Kolkata Knight Riders,26,29,89.66,4,0,13.79,15,51.72
2021,SA Yadav,Mumbai Indians,180,120,150.00,17,8,20.83,32,26.67
2015,Q de Kock,Delhi Capitals,37,20,185.00,3,3,30.00,6,30.00
2015,Harbhajan Singh,Mumbai Indians,35,18,194.44,4,2,33.33,6,33.33
2023,R Dhawan,Punjab Kings,11,6,183.33,1,0,16.67,0,0.00
2025,Arshad Khan,Gujarat Titans,8,7,114.29,0,1,14.29,4,57.14
2020,AB de Villiers,Royal Challengers Bengaluru,218,158,137.97,17,6,14.56,43,27.22
2018,Mandeep Singh,Royal Challengers Bengaluru,105,107,98.13,5,3,7.48,37,34.58
2014,Y Venugopal Rao,Sunrisers Hyderabad,40,41,97.56,4,0,9.76,13,31.71
2023,RD Gaikwad,Chennai Super Kings,173,117,147.86,7,12,16.24,33,28.21
2024,Azmatullah Omarzai,Gujarat Titans,42,33,127.27,2,2,12.12,10,30.30
2022,CV Varun,Kolkata Knight Riders,1,7,14.29,0,0,0.00,6,85.71
2020,Abdul Samad,Sunrisers Hyderabad,38,21,180.95,3,2,23.81,4,19.05
2015,SV Samson,Rajasthan Royals,84,70,120.00,6,2,11.43,23,32.86
2013,STR Binny,Rajasthan Royals,208,140,148.57,19,8,19.29,44,31.43
2022,MS Dhoni,Chennai Super Kings,73,93,78.49,5,2,7.53,46,49.46
2018,BB McCullum,Royal Challengers Bengaluru,59,38,155.26,7,3,26.32,16,42.11
2016,DA Miller,Punjab Kings,82,73,112.33,5,2,9.59,23,31.51
2017,Ankit Sharma,Lucknow Super Giants,8,5,160.00,1,0,20.00,1,20.00
2013,TL Suman,Lucknow Super Giants,4,5,80.00,0,0,0.00,1,20.00
2025,Abhishek Sharma,Sunrisers Hyderabad,129,57,226.32,10,10,35.09,13,22.81
2025,A Manohar,Sunrisers Hyderabad,30,40,75.00,0,2,5.00,20,50.00
2025,RD Gaikwad,Chennai Super Kings,43,30,143.33,4,1,16.67,9,30.00
2021,Abhishek Sharma,Sunrisers Hyderabad,36,39,92.31,2,0,5.13,12,30.77
2018,AD Russell,Kolkata Knight Riders,157,98,160.20,6,15,21.43,37,37.76
2016,YK Pathan,Kolkata Knight Riders,185,149,124.16,12,7,12.75,40,26.85
2015,G Gambhir,Kolkata Knight Riders,115,87,132.18,14,0,16.09,21,24.14
2014,LRPL Taylor,Delhi Capitals,33,36,91.67,2,0,5.56,10,27.78
2022,FA Allen,Mumbai Indians,5,3,166.67,1,0,33.33,1,33.33
2015,AB de Villiers,Royal Challengers Bengaluru,316,169,186.98,31,16,27.81,39,23.08
2025,M Theekshana,Rajasthan Royals,3,10,30.00,0,0,0.00,6,60.00
2024,MP Stoinis,Lucknow Super Giants,182,116,156.90,10,11,18.10,29,25.00
2021,SM Curran,Chennai Super Kings,10,6,166.67,2,0,33.33,2,33.33
2018,AJ Tye,Punjab Kings,13,9,144.44,1,1,22.22,4,44.44
2013,AJ Finch,Lucknow Super Giants,188,128,146.88,14,10,18.75,42,32.81
2025,Sediqullah Atal,Delhi Capitals,21,14,150.00,0,2,14.29,4,28.57
2024,RA Jadeja,Chennai Super Kings,139,109,127.52,12,2,12.84,24,22.02
2025,PHKD Mendis,Sunrisers Hyderabad,56,41,136.59,6,0,14.63,11,26.83
2017,AD Mathews,Delhi Capitals,11,11,100.00,1,0,9.09,4,36.36
2023,PP Shaw,Delhi Capitals,19,16,118.75,2,0,12.50,5,31.25
2024,Arshad Khan,Lucknow Super Giants,32,24,133.33,2,2,16.67,10,41.67
2022,A Badoni,Lucknow Super Giants,75,72,104.17,6,2,11.11,29,40.28
2014,AB Dinda,Royal Challengers Bengaluru,0,3,0.00,0,0,0.00,3,100.00
2015,NLTC Perera,Punjab Kings,12,15,80.00,0,1,6.67,7,46.67
2018,RG Sharma,Mumbai Indians,142,112,126.79,13,4,15.18,35,31.25
2015,P Negi,Chennai Super Kings,23,17,135.29,1,1,11.76,5,29.41
2025,Ishan Kishan,Sunrisers Hyderabad,166,105,158.10,12,9,20.00,24,22.86
2020,KS Williamson,Sunrisers Hyderabad,171,136,125.74,11,6,12.50,36,26.47
2016,M Vohra,Punjab Kings,56,32,175.00,6,2,25.00,8,25.00
2022,PK Garg,Sunrisers Hyderabad,19,10,190.00,2,1,30.00,3,30.00
2023,MS Dhoni,Chennai Super Kings,2,4,50.00,0,0,0.00,2,50.00
2020,AR Patel,Delhi Capitals,46,39,117.95,2,3,12.82,15,38.46
2021,JD Unadkat,Rajasthan Royals,12,11,109.09,1,0,9.09,4,36.36
2023,SN Thakur,Kolkata Knight Riders,75,38,197.37,7,4,28.95,7,18.42
2024,A Nortje,Delhi Capitals,1,2,50.00,0,0,0.00,1,50.00
2019,RV Uthappa,Kolkata Knight Riders,136,130,104.62,9,6,11.54,55,42.31
2024,D Brevis,Mumbai Indians,51,34,150.00,2,4,17.65,12,35.29
2021,Navdeep Saini,Royal Challengers Bengaluru,2,4,50.00,0,0,0.00,2,50.00
2022,RK Singh,Kolkata Knight Riders,61,58,105.17,5,1,10.34,22,37.93
2018,PP Shaw,Delhi Capitals,56,32,175.00,4,3,21.88,6,18.75
2013,BJ Rohrer,Delhi Capitals,119,109,109.17,15,0,13.76,44,40.37
2020,Ravi Bishnoi,Punjab Kings,5,6,83.33,1,0,16.67,4,66.67
2022,AD Russell,Kolkata Knight Riders,221,131,168.70,9,23,24.43,61,46.56
2023,Mohsin Khan,Lucknow Super Giants,0,6,0.00,0,0,0.00,6,100.00
2025,Shubman Gill,Gujarat Titans,270,161,167.70,24,10,21.12,27,16.77
2019,MJ Guptill,Sunrisers Hyderabad,0,1,0.00,0,0,0.00,1,100.00
2022,NT Ellis,Punjab Kings,0,2,0.00,0,0,0.00,2,100.00
2021,AB de Villiers,Royal Challengers Bengaluru,135,121,111.57,9,3,9.92,41,33.88
2025,DA Miller,Lucknow Super Giants,80,66,121.21,8,1,13.64,20,30.30
2025,RG Sharma,Mumbai Indians,161,98,164.29,16,7,23.47,22,22.45
2022,MA Agarwal,Punjab Kings,48,41,117.07,5,1,14.63,14,34.15
2020,Kuldeep Yadav,Kolkata Knight Riders,4,10,40.00,0,0,0.00,6,60.00
2023,A Zampa,Rajasthan Royals,5,11,45.45,0,0,0.00,6,54.55
2020,MK Pandey,Sunrisers Hyderabad,163,151,107.95,6,6,7.95,44,29.14
2015,CH Morris,Rajasthan Royals,0,3,0.00,0,0,0.00,3,100.00
2019,RA Jadeja,Chennai Super Kings,28,30,93.33,1,1,6.67,12,40.00
2015,GH Vihari,Sunrisers Hyderabad,15,16,93.75,2,0,12.50,7,43.75
2019,S Dube,Royal Challengers Bengaluru,26,24,108.33,0,2,8.33,9,37.50
2016,IK Pathan,Lucknow Super Giants,9,11,81.82,0,0,0.00,2,18.18
2013,AM Rahane,Rajasthan Royals,195,179,108.94,12,4,8.94,50,27.93
2024,Rahmanullah Gurbaz,Kolkata Knight Riders,11,5,220.00,1,1,40.00,2,40.00
2013,B Lee,Kolkata Knight Riders,5,6,83.33,1,0,16.67,4,66.67
2015,RA Jadeja,Chennai Super Kings,68,71,95.77,4,2,8.45,30,42.25
2019,N Rana,Kolkata Knight Riders,244,148,164.86,18,16,22.97,51,34.46
2023,Anuj Rawat,Royal Challengers Bengaluru,15,29,51.72,0,0,0.00,16,55.17
2024,N Pooran,Lucknow Super Giants,288,168,171.43,16,21,22.02,39,23.21
2016,DJ Bravo,Gujarat Titans,43,47,91.49,4,0,8.51,18,38.30
2023,KS Sharma,Lucknow Super Giants,5,8,62.50,0,0,0.00,3,37.50
2017,KD Karthik,Gujarat Titans,220,168,130.95,13,7,11.90,40,23.81
2021,KS Williamson,Sunrisers Hyderabad,118,115,102.61,7,1,6.96,39,33.91
2023,Tilak Varma,Mumbai Indians,200,147,136.05,12,13,17.01,54,36.73
2016,SPD Smith,Lucknow Super Giants,124,91,136.26,6,5,12.09,23,25.27
2025,Rahmanullah Gurbaz,Kolkata Knight Riders,1,2,50.00,0,0,0.00,1,50.00
2025,Kuldeep Yadav,Delhi Capitals,1,2,50.00,0,0,0.00,1,50.00
2025,DP Conway,Chennai Super Kings,71,46,154.35,4,4,17.39,9,19.57
2019,R Parag,Rajasthan Royals,99,90,110.00,12,1,14.44,35,38.89
2019,DA Warner,Sunrisers Hyderabad,277,192,144.27,13,10,11.98,34,17.71
2016,Z Khan,Delhi Capitals,0,2,0.00,0,0,0.00,2,100.00
2017,MS Dhoni,Lucknow Super Giants,155,166,93.37,7,7,8.43,72,43.37
2023,D Padikkal,Rajasthan Royals,81,81,100.00,5,1,7.41,26,32.10
2021,SP Narine,Kolkata Knight Riders,53,27,196.30,2,5,25.93,6,22.22
2024,Yudhvir Singh,Lucknow Super Giants,21,13,161.54,1,2,23.08,6,46.15
2015,V Kohli,Royal Challengers Bengaluru,225,167,134.73,13,10,13.77,50,29.94
2015,BB McCullum,Chennai Super Kings,131,84,155.95,12,7,22.62,31,36.90
2019,RK Singh,Kolkata Knight Riders,30,25,120.00,1,2,12.00,10,40.00
2019,Shakib Al Hasan,Sunrisers Hyderabad,4,4,100.00,0,0,0.00,1,25.00
2017,G Gambhir,Kolkata Knight Riders,186,141,131.91,17,2,13.48,26,18.44
2022,Ramandeep Singh,Mumbai Indians,14,23,60.87,0,0,0.00,9,39.13
2014,S Anirudha,Sunrisers Hyderabad,2,3,66.67,0,0,0.00,1,33.33
2023,RR Rossouw,Delhi Capitals,131,91,143.96,9,7,17.58,33,36.26
2020,JR Philippe,Royal Challengers Bengaluru,16,14,114.29,2,0,14.29,5,35.71
2015,KV Sharma,Sunrisers Hyderabad,37,40,92.50,2,0,5.00,10,25.00
2025,N Rana,Rajasthan Royals,115,74,155.41,13,4,22.97,20,27.03
2024,RK Bhui,Delhi Capitals,3,7,42.86,0,0,0.00,4,57.14
2024,N Wadhera,Mumbai Indians,101,69,146.38,8,6,20.29,24,34.78
2023,AD Russell,Kolkata Knight Riders,112,86,130.23,5,8,15.12,37,43.02
2021,CA Lynn,Mumbai Indians,24,17,141.18,2,1,17.65,5,29.41
2014,JDS Neesham,Delhi Capitals,32,30,106.67,3,0,10.00,13,43.33
2021,RA Tripathi,Kolkata Knight Riders,246,157,156.69,23,8,19.75,37,23.57
2024,MK Pandey,Kolkata Knight Riders,35,27,129.63,2,1,11.11,6,22.22
2016,Sachin Baby,Royal Challengers Bengaluru,46,36,127.78,3,1,11.11,10,27.78
2025,N Pooran,Lucknow Super Giants,276,137,201.46,21,22,31.39,40,29.20
2023,CV Varun,Kolkata Knight Riders,0,2,0.00,0,0,0.00,2,100.00
2018,BA Stokes,Rajasthan Royals,146,115,126.96,10,4,12.17,29,25.22
2018,RR Pant,Delhi Capitals,415,248,167.34,34,25,23.79,69,27.82
2023,HV Patel,Royal Challengers Bengaluru,6,6,100.00,0,1,16.67,4,66.67
2022,SA Abbott,Sunrisers Hyderabad,1,3,33.33,0,0,0.00,2,66.67
2022,DP Conway,Chennai Super Kings,129,72,179.17,12,7,26.39,16,22.22
2018,DR Shorey,Chennai Super Kings,8,9,88.89,0,1,11.11,6,66.67
2015,AD Mathews,Delhi Capitals,40,44,90.91,3,1,9.09,19,43.18
2025,Abdul Samad,Lucknow Super Giants,87,50,174.00,4,8,24.00,15,30.00
2017,KH Pandya,Mumbai Indians,160,128,125.00,16,3,14.84,42,32.81
2022,RG Sharma,Mumbai Indians,32,28,114.29,3,1,14.29,10,35.71
2019,H Klaasen,Royal Challengers Bengaluru,3,3,100.00,0,0,0.00,1,33.33
2025,Harpreet Brar,Punjab Kings,4,11,36.36,0,0,0.00,8,72.73
2016,UT Khawaja,Lucknow Super Giants,17,19,89.47,1,0,5.26,7,36.84
2023,Dhruv Jurel,Rajasthan Royals,26,21,123.81,3,0,14.29,6,28.57
2017,SPD Smith,Lucknow Super Giants,242,204,118.63,17,5,10.78,56,27.45
2015,KK Nair,Rajasthan Royals,109,90,121.11,13,1,15.56,33,36.67
2016,JP Faulkner,Gujarat Titans,21,19,110.53,1,0,5.26,5,26.32
2015,A Mishra,Delhi Capitals,2,4,50.00,0,0,0.00,2,50.00
2016,KM Jadhav,Royal Challengers Bengaluru,6,4,150.00,0,0,0.00,0,0.00
2024,SB Dubey,Rajasthan Royals,23,14,164.29,2,1,21.43,2,14.29
2023,KR Mayers,Lucknow Super Giants,78,46,169.57,4,7,23.91,15,32.61
2019,MM Ali,Royal Challengers Bengaluru,144,76,189.47,7,14,27.63,23,30.26
2016,CH Gayle,Royal Challengers Bengaluru,67,25,268.00,2,9,44.00,9,36.00
2019,TA Boult,Delhi Capitals,1,1,100.00,0,0,0.00,0,0.00
2021,KD Karthik,Kolkata Knight Riders,98,86,113.95,9,4,15.12,36,41.86
2013,SS Tiwary,Royal Challengers Bengaluru,72,67,107.46,1,4,7.46,23,34.33
2023,T Stubbs,Mumbai Indians,16,23,69.57,1,0,4.35,11,47.83
2024,AD Russell,Kolkata Knight Riders,126,73,172.60,10,10,27.40,29,39.73
2015,CJ Anderson,Mumbai Indians,57,53,107.55,6,2,15.09,25,47.17
2014,Imran Tahir,Delhi Capitals,4,6,66.67,1,0,16.67,5,83.33
2015,RV Uthappa,Kolkata Knight Riders,61,54,112.96,4,1,9.26,15,27.78
2024,SS Prabhudessai,Royal Challengers Bengaluru,20,12,166.67,2,0,16.67,2,16.67
2015,AM Rahane,Rajasthan Royals,197,161,122.36,10,6,9.94,43,26.71
2016,RV Uthappa,Kolkata Knight Riders,109,86,126.74,7,4,12.79,21,24.42
2025,KL Rahul,Delhi Capitals,271,172,157.56,21,11,18.60,35,20.35
2021,RA Jadeja,Chennai Super Kings,65,69,94.20,6,0,8.70,26,37.68
2025,RD Rickelton,Mumbai Indians,64,42,152.38,5,4,21.43,14,33.33
2022,N Rana,Kolkata Knight Riders,221,142,155.63,14,14,19.72,40,28.17
2022,R Shepherd,Sunrisers Hyderabad,25,23,108.70,0,2,8.70,11,47.83
2021,Washington Sundar,Royal Challengers Bengaluru,11,15,73.33,1,0,6.67,7,46.67
2015,MS Dhoni,Chennai Super Kings,192,196,97.96,15,4,9.69,78,39.80
2021,MC Henriques,Punjab Kings,19,23,82.61,0,0,0.00,8,34.78
2013,R Bhatia,Kolkata Knight Riders,32,42,76.19,3,0,7.14,23,54.76
2015,MK Tiwary,Delhi Capitals,34,25,136.00,4,1,20.00,8,32.00
2025,R Tewatia,Gujarat Titans,17,13,130.77,1,0,7.69,2,15.38
2013,MS Dhoni,Chennai Super Kings,207,155,133.55,14,8,14.19,48,30.97
2022,N Pooran,Sunrisers Hyderabad,197,145,135.86,8,13,14.48,41,28.28
2022,MM Ali,Chennai Super Kings,89,78,114.10,5,3,10.26,23,29.49
2015,SE Marsh,Punjab Kings,41,21,195.24,2,3,23.81,2,9.52
2014,DJ Hussey,Chennai Super Kings,84,66,127.27,6,4,15.15,20,30.30
2025,R Minz,Mumbai Indians,6,15,40.00,0,0,0.00,10,66.67
2021,S Gopal,Rajasthan Royals,0,1,0.00,0,0,0.00,1,100.00
2015,MA Agarwal,Delhi Capitals,73,59,123.73,6,2,13.56,14,23.73
2024,C Green,Royal Challengers Bengaluru,127,93,136.56,12,4,17.20,24,25.81
