season,player,team,wickets,balls,economy,dot_balls,dot_pct,boundaries_conceded,boundary_pct_conceded,wickets_z,economy_z,dot_pct_z,boundary_pct_conceded_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI,ROI_z
2016,S Ladda,Gujarat Titans,0,6,14.0,1,16.67,2,33.33,0.0148733713788867,0.5858663315607869,0.2520120047489839,0.5164521773745371,-0.4740698422305118,0.4539352463670055,middle,S Ladda,2016,1636386.3998999998,27.740101384046312,0.2758070908473786
2016,Sachin Baby,Royal Challengers Bengaluru,0,6,4.0,2,33.33,0,0.0,0.0148733713788867,0.1100756341256514,0.4871021484911594,0.0,0.0803801943151567,1.008385282912674,middle,Sachin Baby,2016,1636386.3998999998,61.62268783059409,0.6126860902724356
2016,SB Jakati,Gujarat Titans,1,90,8.87,23,25.56,14,15.56,0.0700541209700654,0.3417857037765623,0.377459266325691,0.2411039867971137,-0.1033303990278672,0.8246746895696501,middle,SB Jakati,2016,3272772.7998,25.19804276117322,0.250532569178134
2016,SM Boland,Lucknow Super Giants,0,6,10.0,0,0.0,1,16.67,0.0148733713788867,0.3955500525867327,0.0167807504763508,0.2583035642614322,-0.3407564727104373,0.58724861588708,middle,SM Boland,2016,8181931.9995,7.1773832381272165,0.07136142595149575
2016,SR Watson,Royal Challengers Bengaluru,6,114,7.26,40,35.09,16,14.04,0.3459578689259588,0.2651834014895056,0.5119376018516774,0.2175514122513802,0.4168610803025609,1.3448661689000785,middle,SR Watson,2016,155456707.9905,0.8651065536408139,0.008601357238366041
2016,STR Binny,Royal Challengers Bengaluru,0,24,8.0,4,16.67,4,16.67,0.0148733713788867,0.3003919130997056,0.2520120047489839,0.2583035642614322,-0.1940605848390257,0.7339445037584915,middle,STR Binny,2016,32727727.998,2.2425770093278183,0.02229691349648917
2016,TG Southee,Mumbai Indians,4,72,7.08,25,34.72,7,9.72,0.2355963697436014,0.2566191689356731,0.5067165122247502,0.1506125161740324,0.2699916698994822,1.1979967584969995,middle,TG Southee,2016,40909659.9975,2.9283957837102763,0.029115694667913625
2016,Yuvraj Singh,Sunrisers Hyderabad,0,36,7.67,7,19.44,3,8.33,0.0148733713788867,0.2846908200843461,0.2910996216857081,0.1290743065565525,-0.1439275738047449,0.7840775147927723,middle,Yuvraj Singh,2016,114547047.993,0.6845025939391188,0.006805694993617031
2017,A Choudhary,Royal Challengers Bengaluru,0,29,11.59,7,24.14,8,27.59,0.0,0.4073866049932793,0.3716431329416744,0.3542007382281998,-0.2852564917577611,0.6427485968397562,middle,A Choudhary,2017,31196004.192,2.060355527855021,0.020485168975475428
2017,AD Mathews,Delhi Capitals,0,18,9.67,2,11.11,3,16.67,0.0,0.3449340270783864,0.2196717020541661,0.2345884117713373,-0.2569633934007267,0.6710416951967906,middle,AD Mathews,2017,31196004.192,2.1510501507397364,0.021386903967248724
2017,BA Stokes,Lucknow Super Giants,3,108,7.72,37,34.26,17,15.74,0.173426776967677,0.2815056276335733,0.4896746663708058,0.2244016477049562,0.1369577337149074,1.0649628223124248,middle,BA Stokes,2017,226171030.392,0.4708661495977753,0.004681605921374096
2017,Basil Thampi,Gujarat Titans,2,72,8.0,18,25.0,10,13.89,0.1156178513117846,0.2906132952461618,0.38167348064415,0.2041376546696819,0.0146106540300561,0.9426157426275734,middle,Basil Thampi,2017,13258301.7816,7.109626543089739,0.07068775224407133
2017,CJ Anderson,Delhi Capitals,2,84,9.0,15,17.86,13,15.48,0.1156178513117846,0.3231406795768352,0.2983982683235967,0.221553735170269,-0.0398770332307659,0.8881280553667513,middle,CJ Anderson,2017,15598002.096,5.693857776788641,0.05661141346866016
2017,CR Woakes,Kolkata Knight Riders,5,84,7.29,30,35.71,13,15.48,0.2890446282794616,0.2675188523713837,0.5065862991249799,0.221553735170269,0.3272170032255256,1.2552220918230428,middle,CR Woakes,2017,65511608.80320001,1.9160300208681944,0.01905020672836545
2017,DT Christian,Lucknow Super Giants,8,150,6.8,44,29.33,13,8.67,0.4624714052471387,0.2515804340493537,0.4321751150066143,0.1469603337809619,0.5927032283770168,1.520708316974534,middle,DT Christian,2017,15598002.096,9.74937884746476,0.09693359733121497
2017,JD Unadkat,Lucknow Super Giants,2,36,6.0,15,41.67,4,11.11,0.1156178513117846,0.225558526584815,0.5760989413421364,0.1736868975680264,0.1310722585888605,1.059077347186378,middle,JD Unadkat,2017,4679400.6288,22.63275644038991,0.22502710517385582
2017,K Rabada,Delhi Capitals,2,18,5.0,9,50.0,1,5.56,0.1156178513117846,0.1930311422541416,0.6732533557161152,0.1128949184622034,0.1983988861867575,1.126403974784275,middle,K Rabada,2017,77990010.48,1.444292631648169,0.014359938471467881
2017,KV Sharma,Mumbai Indians,7,106,6.91,44,41.51,12,11.32,0.4046624795912463,0.2551584463257278,0.5742328301416758,0.1759871346152737,0.5399393844457353,1.4679444730432527,middle,KV Sharma,2017,49913606.707200006,2.9409705486810727,0.02924071978215778
2017,LH Ferguson,Lucknow Super Giants,2,30,3.2,19,63.33,0,0.0,0.1156178513117846,0.1344818504589295,0.828723745104487,0.0519934042588925,0.3040597392801009,1.2320648278776185,middle,LH Ferguson,2017,7799001.048,15.797726148447854,0.1570695373706458
2017,MG Johnson,Mumbai Indians,1,42,6.29,18,42.86,5,11.9,0.0578089256558923,0.2349914680407103,0.5899781433955619,0.182340170269576,0.0392456230160235,0.9672507116135408,middle,MG Johnson,2017,31196004.192,3.1005596282795267,0.03082744072328507
2017,MJ Henry,Punjab Kings,0,6,27.0,0,0.0,4,66.67,0.0,0.9086335975289564,0.0900936055721847,0.7822638992111839,-0.8563315761937467,0.0716735124037706,middle,MJ Henry,2017,7799001.048,0.9190088828382807,0.009137283347648432
2017,MM Patel,Gujarat Titans,1,30,9.2,7,23.33,6,20.0,0.0578089256558923,0.3296461564429698,0.3621959449893427,0.2710635992348311,-0.1225574730207008,0.8054476155768164,middle,MM Patel,2017,4679400.6288,17.212623570197877,0.17113721276727437
2017,Mohammad Nabi,Sunrisers Hyderabad,1,30,4.8,15,50.0,2,6.67,0.0578089256558923,0.1865256653880069,0.6732533557161152,0.125053314283368,0.1144582000315938,1.0424632886291112,middle,Mohammad Nabi,2017,4679400.6288,22.27770971805942,0.22149703863786302
2017,MS Gony,Gujarat Titans,0,6,15.0,2,33.33,3,50.0,0.0,0.5183049855608756,0.4788278950181288,0.599668891698739,-0.3909293982830096,0.5370756903145076,middle,MS Gony,2017,9358801.2576,5.73872310706849,0.05705748884715566
2017,NM Coulter-Nile,Kolkata Knight Riders,6,54,5.89,24,44.44,5,9.26,0.346853553935354,0.2219805143084409,0.6084059915001101,0.1534229045327521,0.4945331359997609,1.4225382245972782,middle,NM Coulter-Nile,2017,54593007.336,2.605715079665928,0.025907428590478187
2017,P Negi,Royal Challengers Bengaluru,8,139,6.69,56,40.29,14,10.07,0.4624714052471387,0.2480024217729797,0.5600037322381639,0.1622952474292776,0.6308472406379179,1.5588523292354353,middle,P Negi,2017,15598002.096,9.99392306553922,0.09936498820599575
2017,PJ Cummins,Delhi Capitals,4,120,7.55,36,30.0,14,11.67,0.2312357026235693,0.2759759722973587,0.439989455658543,0.1798208630273527,0.2221054401895593,1.1501105287870763,middle,PJ Cummins,2017,70191009.43200001,1.6385439361736012,0.016291289999450394
2017,R Tewatia,Punjab Kings,3,48,5.63,18,37.5,3,6.25,0.173426776967677,0.2135233943824659,0.5274634181801325,0.1204528401888733,0.2234699073618078,1.1514749959593251,middle,R Tewatia,2017,3899500.524,29.528781670175896,0.2935911176374601
2017,RA Tripathi,Lucknow Super Giants,0,6,12.0,0,0.0,2,33.33,0.0,0.4207228325688554,0.0900936055721847,0.4170738841862942,-0.3929649612206877,0.5350401273768295,middle,RA Tripathi,2017,1559800.2096000002,34.30183712528394,0.34104741641954256
2017,Rashid Khan,Sunrisers Hyderabad,12,228,7.05,80,35.09,28,12.28,0.693707107870708,0.2597122801320221,0.4993551182231951,0.1865025039741188,0.9452968723725792,1.8733019609700965,middle,Rashid Khan,2017,62392008.384,3.0024710046847787,0.02985219057749974
2017,RD Chahar,Lucknow Super Giants,2,30,9.4,9,30.0,5,16.67,0.1156178513117846,0.3361516333091046,0.439989455658543,0.2345884117713373,-0.0104153753363112,0.917589713261206,middle,RD Chahar,2017,1559800.2096000002,58.82738748294664,0.5848937024128621
2017,SS Agarwal,Gujarat Titans,1,18,10.33,6,33.33,4,22.22,0.0578089256558923,0.3664021007366308,0.4788278950181288,0.2953803908771603,-0.1218360017754595,0.8061690868220577,middle,SS Agarwal,2017,1559800.2096000002,51.68412479113553,0.5138715213865122
2017,TS Mills,Royal Challengers Bengaluru,0,30,9.2,8,26.67,7,23.33,0.0,0.3296461564429698,0.4011510162989573,0.3075387866983248,-0.2048793776043537,0.7231257109931636,middle,TS Mills,2017,187176025.152,0.3863345801931284,0.0038411473405100998
2017,VR Aaron,Punjab Kings,4,60,8.1,26,43.33,11,18.33,0.2312357026235693,0.2938660336792291,0.5954598450469148,0.2527712379543402,0.239844432915177,1.1678495215126945,middle,VR Aaron,2017,43674405.8688,2.6739906319984525,0.026586261057747446
2018,A Dananjaya,Mumbai Indians,0,18,11.67,4,22.22,4,22.22,0.006215104255032,0.4344044376223769,0.3181968180316105,0.2938494122383571,-0.3015117307535416,0.6264933578439756,middle,A Dananjaya,2018,7461730.814999999,8.396086288513153,0.08347843079874848
2018,A Mishra,Delhi Capitals,9,180,7.1,54,30.0,17,9.44,0.4237924120248238,0.2379440277288672,0.4296086652091952,0.1279956312641755,0.5486168691640655,1.476621957761583,middle,A Mishra,2018,59693846.52,2.4736585826595228,0.02459445147613429
2018,AJ Tye,Punjab Kings,6,120,7.65,25,20.83,13,10.83,0.2845999761015599,0.2615880595541254,0.2982916165435845,0.1460345010258431,0.2779101012669462,1.2059151898644636,middle,AJ Tye,2018,107448923.736,1.1223148152022209,0.011158660882683712
2018,B Laughlin,Rajasthan Royals,3,49,8.08,15,30.61,8,16.33,0.145407540178296,0.2800733935266001,0.4383440414017822,0.2174113238238086,0.0820735431019368,1.010078631699454,middle,B Laughlin,2018,7461730.814999999,13.536787331820335,0.13459006085522898
2018,BA Stokes,Rajasthan Royals,3,108,7.56,32,29.63,13,12.04,0.145407540178296,0.2577190361645377,0.4243101583382818,0.1617374020413955,0.1068816484290192,1.0348867370265364,middle,BA Stokes,2018,186543270.375,0.554770340922054,0.005515826770053476
2018,Basil Thampi,Sunrisers Hyderabad,2,30,11.6,8,26.67,8,26.67,0.099010061537208,0.4313951972082531,0.3819221033709746,0.3515997506839838,-0.1523443845862948,0.7756607040112224,middle,Basil Thampi,2018,14177288.5485,5.471149870144173,0.05439713101201254
2018,BCJ Cutting,Mumbai Indians,2,66,8.64,21,31.82,14,21.21,0.099010061537208,0.3041473168395904,0.4556715908985531,0.2807420320518216,-0.0142496903066587,0.9137553982908586,middle,BCJ Cutting,2018,32831615.586,2.7831569722706564,0.027671651853984677
2018,C de Grandhomme,Royal Challengers Bengaluru,2,84,9.0,23,27.38,13,15.48,0.099010061537208,0.3196234103979412,0.3920895084475921,0.2063803603004867,-0.0308328555383606,0.8971722330591566,middle,C de Grandhomme,2018,32831615.586,2.7326472275148324,0.027169456654058
2018,CJ Jordan,Sunrisers Hyderabad,0,6,4.0,2,33.33,0,0.0,0.006215104255032,0.1046776665319569,0.4772952270474158,0.0054870481345765,0.067671681644292,0.9956767702418092,middle,CJ Jordan,2018,14923461.63,6.671888834693974,0.06633552720223107
2018,CR Brathwaite,Sunrisers Hyderabad,1,30,10.2,7,23.33,7,23.33,0.05261258289612,0.3712103889257774,0.3340923386443508,0.308254552839401,-0.1794726457710168,0.7485324428265004,middle,CR Brathwaite,2018,29846923.26,2.5079048728270847,0.024934946614658286
2018,CR Woakes,Royal Challengers Bengaluru,1,18,8.0,7,38.89,3,16.67,0.05261258289612,0.2766342616247443,0.55691603299952,0.2218237092331374,-0.0196784669023869,0.9083266216951305,middle,CR Woakes,2018,110433616.062,0.8225091725559133,0.0081778310373587
2018,DJM Short,Rajasthan Royals,1,18,7.67,7,38.89,3,16.67,0.05261258289612,0.2624478425295894,0.55691603299952,0.2218237092331374,-0.0083293316262629,0.9196757569712544,middle,DJM Short,2018,59693846.52,1.5406542057280956,0.015318017356923707
2018,DL Chahar,Chennai Super Kings,0,24,6.0,10,41.67,2,8.33,0.006215104255032,0.1906559640783506,0.5967264359755722,0.1135904906631315,0.0130977177799129,0.9411028063774304,middle,DL Chahar,2018,11938769.304,7.882745552861303,0.07837451957097567
2018,DS Kulkarni,Rajasthan Royals,2,23,12.26,8,34.78,7,30.43,0.099010061537208,0.459768035398563,0.4980596458658603,0.4003955422695019,-0.1499605507071807,0.7780445378903366,middle,DS Kulkarni,2018,11192596.222499998,6.9514214791941376,0.06911479193558939
2018,DT Christian,Delhi Capitals,3,48,6.75,16,33.33,5,10.42,0.145407540178296,0.2228978256582482,0.4772952270474158,0.1407136833263584,0.1548388811897984,1.0828439697873158,middle,DT Christian,2018,22385192.445,4.837322584774928,0.04809527734330459
2018,HV Patel,Delhi Capitals,3,48,10.13,13,27.08,10,20.83,0.145407540178296,0.3682011485116537,0.3877934217955002,0.2758105424766894,-0.0152736904985668,0.9127313980989504,middle,HV Patel,2018,2984692.326,30.580418294644367,0.30404705772245266
2018,Imran Tahir,Chennai Super Kings,6,96,9.19,33,34.38,19,19.79,0.2845999761015599,0.3277913486648486,0.4923315303297377,0.2623138341658014,0.2599035774862219,1.1879086660837392,middle,Imran Tahir,2018,14923461.63,7.960007507210908,0.07914269970728198
2018,JD Unadkat,Rajasthan Royals,3,120,7.85,40,33.33,18,15.0,0.145407540178296,0.2701858893087648,0.4772952270474158,0.200151110310846,0.1051209448724876,1.033126033470005,middle,JD Unadkat,2018,171619808.74499995,0.6019853075381687,0.00598526350377558
2018,JP Duminy,Mumbai Indians,0,6,8.0,1,16.67,1,16.67,0.006215104255032,0.2766342616247443,0.2387192149679095,0.2218237092331374,-0.1847337302735019,0.7432713583240154,middle,JP Duminy,2018,14923461.63,4.980555964507917,0.04951938107059353
2018,JPR Scantlebury-Searles,Kolkata Knight Riders,2,30,13.0,6,20.0,8,26.67,0.099010061537208,0.4915800054907287,0.2864057768061301,0.3515997506839838,-0.2291471291817287,0.6988579594157887,middle,JPR Scantlebury-Searles,2018,4477038.489,15.609826923151758,0.155201341649804
2018,K Gowtham,Rajasthan Royals,3,78,9.38,18,23.08,14,17.95,0.145407540178296,0.3359592869317561,0.3305122664342741,0.2384350425388457,0.0008105521445521,0.9288156407420696,middle,K Gowtham,2018,92525462.106,1.0038486915936609,0.00998080661084482
2018,K Khejroliya,Royal Challengers Bengaluru,2,36,8.83,9,25.0,5,13.89,0.099010061537208,0.3123152551064977,0.3580072210076626,0.1857459697098021,-0.0310841394190478,0.8969209491784694,middle,K Khejroliya,2018,12684942.3855,7.070753038687261,0.07030125083905281
2018,KH Pandya,Mumbai Indians,6,138,6.57,43,31.16,11,7.97,0.2845999761015599,0.2151597788790728,0.4462202002639507,0.108918553170901,0.3668544904940866,1.2948595790916038,middle,KH Pandya,2018,131326462.344,0.9859852736303932,0.009803198848247631
2018,KK Ahmed,Sunrisers Hyderabad,0,6,14.0,1,16.67,2,33.33,0.006215104255032,0.5345691542639256,0.2387192149679095,0.4380305942902474,-0.434323021396269,0.4936820672012483,middle,KK Ahmed,2018,44770384.88999999,1.102697840132972,0.010963618306949406
2018,KM Asif,Chennai Super Kings,0,12,19.5,1,8.33,6,50.0,0.006215104255032,0.7710094725165083,0.1192880060397532,0.6543672553888084,-0.7025719708964944,0.2254331177010229,middle,KM Asif,2018,5969384.652,3.7764883793423034,0.03754788993396973
2018,Kuldeep Yadav,Kolkata Knight Riders,17,242,8.16,71,29.34,35,14.46,0.7949722411535275,0.2835125254284558,0.4201572745745929,0.1931432040725003,1.0530668829454044,1.9810719715429217,middle,Kuldeep Yadav,2018,86556077.454,2.2887728162078016,0.02275621719291485
2018,KV Sharma,Chennai Super Kings,2,42,9.71,12,28.57,7,16.67,0.099010061537208,0.3501457060269111,0.4091306521675569,0.2218237092331374,-0.0532270187120772,0.87477806988544,middle,KV Sharma,2018,74617308.14999999,1.1723527577903383,0.011656165170290743
2018,KV Sharma,Chennai Super Kings,2,42,9.71,12,28.57,7,16.67,0.099010061537208,0.3501457060269111,0.4091306521675569,0.2218237092331374,-0.0532270187120772,0.87477806988544,middle,KV Sharma,2018,2984692.326,29.308818944758464,0.29140412925726866
2018,L Ngidi,Chennai Super Kings,2,24,4.75,11,45.83,1,4.17,0.099010061537208,0.1369195281118545,0.6562988375512473,0.0596036574195794,0.2239483895977866,1.151953478195304,middle,L Ngidi,2018,7461730.814999999,15.438153784368382,0.15349447445674783
2018,M Ashwin,Royal Challengers Bengaluru,3,42,7.71,19,45.24,7,16.67,0.145407540178296,0.2641674084805173,0.6478498671354664,0.2218237092331374,0.1567676017770425,1.0847726903745598,middle,M Ashwin,2018,32831615.586,3.30404907286112,0.03285064283603854
2018,M Markande,Mumbai Indians,11,198,9.15,57,28.79,38,19.19,0.5165873693069997,0.3260717827139208,0.4122811157124243,0.2545272716787507,0.58680250816734,1.514807596764857,middle,M Markande,2018,2984692.326,50.75255441136071,0.504609344842592
2018,MG Johnson,Kolkata Knight Riders,0,42,9.14,14,33.33,10,23.81,0.006215104255032,0.3256418912261888,0.4772952270474158,0.3144838028290417,-0.1708990490499864,0.7571060395475309,middle,MG Johnson,2018,29846923.26,2.536630100705164,0.025220548365902692
2018,MK Lomror,Rajasthan Royals,0,18,9.0,2,11.11,3,16.67,0.006215104255032,0.3196234103979412,0.1590984090158052,0.2218237092331374,-0.2430112910776907,0.6849937975198266,middle,MK Lomror,2018,2984692.326,22.95023147118939,0.22818361363246745
2018,MK Tiwary,Punjab Kings,0,6,10.0,0,0.0,0,0.0,0.006215104255032,0.3626125591711381,0.0,0.0054870481345765,-0.2818648005812776,0.6461402880162397,middle,MK Tiwary,2018,14923461.63,4.329694437095824,0.04304816375473865
2018,MM Ali,Royal Challengers Bengaluru,3,61,7.87,19,31.15,9,14.75,0.145407540178296,0.2710456722842287,0.4460769973755477,0.1969067092745749,0.0957165297978102,1.0237216183953275,middle,MM Ali,2018,25369884.771,4.035184344098918,0.04011998512805984
2018,MM Sharma,Punjab Kings,1,30,11.2,5,16.67,8,26.67,0.05261258289612,0.4141995376989743,0.2387192149679095,0.3515997506839838,-0.2511449414614233,0.676860147136094,middle,MM Sharma,2018,35816307.912,1.8898099402069213,0.018789512505628096
2018,Mohammad Nabi,Sunrisers Hyderabad,0,6,12.0,1,16.67,2,33.33,0.006215104255032,0.4485908567175318,0.2387192149679095,0.4380305942902474,-0.3655403833591539,0.5624647052383633,middle,Mohammad Nabi,2018,14923461.63,3.768996223420875,0.03747339886775998
2018,Mohammed Shami,Delhi Capitals,1,42,9.86,13,30.95,10,23.81,0.05261258289612,0.3565940783428905,0.4432129396074864,0.3144838028290417,-0.1362892670136947,0.7917158215838226,middle,Mohammed Shami,2018,44770384.88999999,1.7683918142072124,0.0175823078294628
2018,MP Stoinis,Punjab Kings,2,42,10.43,10,23.81,10,23.81,0.099010061537208,0.3810978931436127,0.3409660772876979,0.3144838028290417,-0.1169701595885771,0.8110349290089403,middle,MP Stoinis,2018,92525462.106,0.8765532325359195,0.008715166310734422
2018,Mujeeb Ur Rahman,Punjab Kings,8,144,6.96,48,33.33,15,10.42,0.3773949333837358,0.2319255469006196,0.4772952270474158,0.1407136833263584,0.4955977940040611,1.4236028826015783,middle,Mujeeb Ur Rahman,2018,32831615.586,4.336073194060631,0.04311158480635375
2018,Mujeeb Ur Rahman,Punjab Kings,8,144,6.96,48,33.33,15,10.42,0.3773949333837358,0.2319255469006196,0.4772952270474158,0.1407136833263584,0.4955977940040611,1.4236028826015783,middle,Mujeeb Ur Rahman,2018,59693846.52,2.3848402567333475,0.023711371643494565
2018,N Rana,Kolkata Knight Riders,3,18,10.33,5,27.78,5,27.78,0.145407540178296,0.376798978266293,0.3978176239837148,0.3660048912850276,-0.0371835634074816,0.8908215251900357,middle,N Rana,2018,50739769.542,1.7556672669801063,0.01745579349901855
2018,P Negi,Royal Challengers Bengaluru,0,18,13.67,6,33.33,6,33.33,0.006215104255032,0.5203827351687705,0.4772952270474158,0.4380305942902474,-0.351401082496293,0.5766040061012243,middle,P Negi,2018,14923461.63,3.863741673326662,0.03841540937261594
2018,R Ashwin,Punjab Kings,6,198,7.97,52,26.26,25,12.63,0.2845999761015599,0.2753445871615484,0.3760507849464489,0.1693941884869954,0.2855606922096367,1.213565780807154,middle,R Ashwin,2018,113418308.388,1.069991078208986,0.010638429990857661
2018,R Tewatia,Delhi Capitals,3,102,8.24,30,29.41,14,13.73,0.145407540178296,0.2869516573303116,0.4211596947934143,0.1836695530465885,0.0781639822319012,1.0061690708294186,middle,R Tewatia,2018,44770384.88999999,2.2473987509858526,0.02234485385983207
2018,Rashid Khan,Sunrisers Hyderabad,16,276,6.52,104,37.68,32,11.59,0.7485747625124395,0.213010321440413,0.5395884835027491,0.1558974801761074,1.0831509356319322,2.0111560242294493,middle,Rashid Khan,2018,134311154.67,1.4973857005181903,0.014887818476896474
2018,S Gopal,Rajasthan Royals,11,150,7.6,54,36.0,20,13.33,0.5165873693069997,0.2594386021154656,0.5155303982510343,0.1784785113885547,0.6862935894657265,1.6142986780632438,middle,S Gopal,2018,2984692.326,54.085932543227365,0.5377515930455186
2018,S Kaul,Sunrisers Hyderabad,8,132,7.73,45,34.09,21,15.91,0.3773949333837358,0.2650271914559812,0.4881786465660489,0.2119607300828731,0.4581320948640588,1.386137183461576,middle,S Kaul,2018,56709154.194,2.444291760585337,0.02430247064839399
2018,S Lamichhane,Delhi Capitals,3,42,7.43,14,33.33,5,11.9,0.145407540178296,0.2521304468240221,0.4772952270474158,0.1599205374610837,0.1276114134302342,1.0556165020277517,middle,S Lamichhane,2018,2984692.326,35.367682384953184,0.35164462644026395
2018,S Nadeem,Delhi Capitals,3,36,10.33,6,16.67,6,16.67,0.145407540178296,0.376798978266293,0.2387192149679095,0.2218237092331374,-0.0560768497018451,0.8719282388956722,middle,S Nadeem,2018,47755077.216,1.825833586137599,0.01815342499265925
2018,Sandeep Sharma,Sunrisers Hyderabad,6,108,8.5,35,32.41,17,15.74,0.2845999761015599,0.2981288360113427,0.4641205613143339,0.2097545373782087,0.2856821562619241,1.2136872448594411,middle,Sandeep Sharma,2018,44770384.88999999,2.7109153692590504,0.026953386765875043
2018,Shakib Al Hasan,Sunrisers Hyderabad,9,216,8.44,53,24.54,30,13.89,0.4237924120248238,0.2955494870849509,0.3514198881411217,0.1857459697098021,0.467525800869651,1.3955308894671683,middle,Shakib Al Hasan,2018,29846923.26,4.675627290995918,0.04648761528167459
2018,Shakib Al Hasan,Sunrisers Hyderabad,9,216,8.44,53,24.54,30,13.89,0.4237924120248238,0.2955494870849509,0.3514198881411217,0.1857459697098021,0.467525800869651,1.3955308894671683,middle,Shakib Al Hasan,2018,2984692.326,46.75627290995917,0.4648761528167458
2018,Shivam Mavi,Kolkata Knight Riders,2,54,7.67,23,42.59,9,16.67,0.099010061537208,0.2624478425295894,0.6099011017086542,0.2218237092331374,0.0771624069481092,1.0051674955456265,middle,Shivam Mavi,2018,44770384.88999999,2.245161613006688,0.022322611024115098
2018,SN Thakur,Chennai Super Kings,5,90,7.8,35,38.89,14,15.56,0.2382024974604719,0.268036431870105,0.55691603299952,0.2074185686320934,0.2684656968680611,1.1964707854655785,middle,SN Thakur,2018,38801000.238,3.0836080980556977,0.03065889944177647
2018,SR Watson,Chennai Super Kings,4,84,8.36,22,26.19,12,14.29,0.1918050188193839,0.2921103551830952,0.3750483647276274,0.1909370113678359,0.1283463512273207,1.056351439824838,middle,SR Watson,2018,59693846.52,1.7696152977357813,0.017594472364409607
2018,STR Binny,Rajasthan Royals,0,6,19.0,0,0.0,4,66.67,0.006215104255032,0.7495148981299099,0.0,0.8707039164873692,-0.7644300454188536,0.1635750431786636,middle,STR Binny,2018,7461730.814999999,2.1921863336296687,0.021795902145530906
2018,TG Southee,Royal Challengers Bengaluru,0,12,7.0,4,33.33,2,16.67,0.006215104255032,0.2336451128515475,0.4772952270474158,0.2218237092331374,-0.0787696076310926,0.8492354809664246,middle,TG Southee,2018,14923461.63,5.690606522948019,0.056579087744576685
2018,UT Yadav,Royal Challengers Bengaluru,6,102,8.12,35,34.31,17,16.67,0.2845999761015599,0.2817929594775279,0.4913291101109163,0.2218237092331374,0.3044995877569649,1.2325046763544822,middle,UT Yadav,2018,62678538.84599999,1.9663902494324623,0.019550915357451713
2018,V Shankar,Delhi Capitals,1,30,11.6,8,26.67,8,26.67,0.05261258289612,0.4313951972082531,0.3819221033709746,0.3515997506839838,-0.2219406025479267,0.7060644860495905,middle,V Shankar,2018,47755077.216,1.4785118718497825,0.014700164664600779
2018,Washington Sundar,Royal Challengers Bengaluru,4,84,8.36,17,20.24,11,13.1,0.1918050188193839,0.2921103551830952,0.2898426461278037,0.1754936624351852,0.1058733054339038,1.0338783940314211,middle,Washington Sundar,2018,47755077.216,2.1649601556607423,0.021525204759225706
2018,YK Pathan,Sunrisers Hyderabad,1,12,7.0,2,16.67,1,8.33,0.05261258289612,0.2336451128515475,0.2387192149679095,0.1135904906631315,-0.0590995495793113,0.8689055390182059,middle,YK Pathan,2018,28354577.097,3.0644277854884274,0.030468198400800294
2018,YS Chahal,Royal Challengers Bengaluru,4,168,8.11,57,33.93,24,14.29,0.1918050188193839,0.281363067989796,0.4858874003515998,0.1909370113678359,0.1701958916691519,1.0982009802666692,middle,YS Chahal,2018,89540769.77999999,1.2264815044196389,0.012194342444135465
2018,Yuvraj Singh,Punjab Kings,0,12,11.5,0,0.0,3,25.0,0.006215104255032,0.4270962823309334,0.0,0.3299271517616924,-0.3983397998345371,0.5296652887629801,middle,Yuvraj Singh,2018,29846923.26,1.7746059925473878,0.017644092551381524
2019,AR Patel,Delhi Capitals,9,204,7.32,62,30.39,24,11.76,0.4309162213003986,0.260423446933458,0.4257489072821102,0.1768647458550033,0.5303872974174639,1.4583923860149812,middle,AR Patel,2019,72212627.65,2.0195808316012456,0.020079764892835448
2019,Arshdeep Singh,Punjab Kings,0,6,13.0,0,0.0,2,33.33,0.0369351438494065,0.494474899240743,0.1025363347933704,0.4431863655294573,-0.398053576286365,0.5299515123111522,middle,Arshdeep Singh,2019,2888505.106,18.34691277541236,0.1824149295116592
2019,Arshdeep Singh,Punjab Kings,0,6,13.0,0,0.0,2,33.33,0.0369351438494065,0.494474899240743,0.1025363347933704,0.4431863655294573,-0.398053576286365,0.5299515123111522,middle,Arshdeep Singh,2019,11554020.424,4.586728193853089,0.04560373237791479
2019,CR Brathwaite,Kolkata Knight Riders,0,12,12.0,2,16.67,3,25.0,0.0369351438494065,0.4532686576373478,0.2798299703112148,0.3403370798600924,-0.2913306352144225,0.6366744533830948,middle,CR Brathwaite,2019,72212627.65,0.8816663706920167,0.008766003895659217
2019,CV Varun,Punjab Kings,1,6,1.0,5,83.33,0,0.0,0.0807108191217389,0.0,0.9887918025619352,0.0316657543217822,0.4113706185868326,1.33937570718435,middle,CV Varun,2019,121317214.452,1.1040277451427003,0.010976840941818633
2019,GC Viljoen,Punjab Kings,4,72,8.0,25,34.72,10,13.89,0.2120378449387363,0.2884436912237667,0.4718005834544117,0.2031635427908673,0.1882092809072412,1.1162143695047586,middle,GC Viljoen,2019,10831894.1475,10.30488623970149,0.10245675226406395
2019,GH Vihari,Delhi Capitals,0,6,9.0,0,0.0,1,16.67,0.0369351438494065,0.329649932827162,0.1025363347933704,0.2374877941907275,-0.2250538888877542,0.702951199709763,middle,GH Vihari,2019,28885051.06,2.43361591519985,0.02419632561967391
